"level","from","to","No of ClimateZones","ClimateZones"
"Family","methylocystaceae","mycobacteriaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","kineosporiaceae","pirellulaceae",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","burkholderiaceae","chthoniobacteraceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","chitinophagaceae","eb1003",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin6075","fimbriimonadaceae",12,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Cwb, Dfa, Dfb, Dfc, Dwc"
"Family","saprospiraceae","solibacteraceae",12,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomonadaceae","saprospiraceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","aurantimonadaceae","phyllobacteriaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","pseudonocardiaceae","sinobacteraceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","micrococcaceae","pseudonocardiaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dwc"
"Family","actinosynnemataceae","entotheonellaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Family","bryobacteraceae","planctomycetaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","bryobacteraceae","solibacteraceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","bryobacteraceae","mb2424",12,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","iamiaceae","phyllobacteriaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","pseudonocardiaceae","verrucomicrobiaceae",12,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","comamonadaceae","xanthobacteraceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","kineosporiaceae","opitutaceae",12,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","nannocystaceae","pseudomonadaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc"
"Family","myxococcaceae","rubrobacteraceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dwc"
"Family","gaiellaceae","rhodobiaceae",12,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","koribacteraceae","paenibacillaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","c111","kouleothrixaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","kouleothrixaceae","xanthomonadaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","phyllobacteriaceae","pseudonocardiaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","comamonadaceae","hyphomonadaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc"
"Family","acidobacteriaceae","leptospiraceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","mariprofundaceae","opb35",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Family","ellin515","opb35",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Family","acidobacteriaceae","cytophagaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfc, Dwb, Dwc, ET"
"Family","a4b","pirellulaceae",12,"Af, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","sphingobacteriaceae","xanthobacteraceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","conexibacteraceae","solirubrobacteraceae",12,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","gaiellaceae","micrococcaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ellin517","pseudonocardiaceae",12,"Af, Am, Aw, BWk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","chitinophagaceae","dolo_23",12,"Af, BSk, BWk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","dolo_23","saprospiraceae",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","flavobacteriaceae","pirellulaceae",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","mariprofundaceae","sinobacteraceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","a4b","kouleothrixaceae",12,"Af, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ellin517","kouleothrixaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Family","flavobacteriaceae","saprospiraceae",12,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ellin6075","om27",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","chthoniobacteraceae","om27",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","fimbriimonadaceae","gaiellaceae",12,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Cwb, Dfb, Dfc, Dwc, ET"
"Family","comamonadaceae","ellin517",12,"Af, Aw, BSk, BWk, Cfa, Cfb, Csa, Cwb, Dfa, Dfb, Dfc, Dwc"
"Family","bdellovibrionaceae","isosphaeraceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","haliangiaceae","hyphomonadaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","nannocystaceae","phyllobacteriaceae",12,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","c111","nakamurellaceae",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","mb2424","nakamurellaceae",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","acidobacteriaceae","kouleothrixaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","eb1017","micromonosporaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","micromonosporaceae","xanthobacteraceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","intrasporangiaceae","polyangiaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","haliangiaceae","intrasporangiaceae",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","conexibacteraceae","methylocystaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","chthoniobacteraceae","eb1003",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pseudonocardiaceae","sphingobacteriaceae",12,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","eb1017","pirellulaceae",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin515","iamiaceae",12,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwc"
"Family","bradyrhizobiaceae","methylocystaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","beijerinckiaceae","rhodospirillaceae",12,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csb, Cwb, Dfb, Dwc, EF"
"Family","microbacteriaceae","xanthomonadaceae",12,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","planctomycetaceae","verrucomicrobiaceae",12,"Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","gaiellaceae","paenibacillaceae",12,"Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","iamiaceae","paenibacillaceae",12,"Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","caulobacteraceae","conexibacteraceae",12,"Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","bryobacteraceae","nocardioidaceae",12,"Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","bradyrhizobiaceae","solirubrobacteraceae",12,"Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","bradyrhizobiaceae","pseudomonadaceae",12,"Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","fimbriimonadaceae","micromonosporaceae",12,"Am, Aw, BSk, BWk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","cellulomonadaceae","chitinophagaceae",12,"Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","cellulomonadaceae","unassigned",12,"Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","comamonadaceae","gemmataceae",12,"Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","cellulomonadaceae","mycobacteriaceae",12,"Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","bradyrhizobiaceae","cellulomonadaceae",12,"Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","caulobacteraceae","cellulomonadaceae",12,"Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","bacteriovoracaceae","flavobacteriaceae",12,"Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","cellulomonadaceae","gemmatimonadaceae",12,"Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","cellulomonadaceae","sphingobacteriaceae",12,"Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","cellulomonadaceae","comamonadaceae",12,"Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","cellulomonadaceae","chthoniobacteraceae",12,"Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","aurantimonadaceae","gemmataceae",12,"Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","kineosporiaceae","nocardioidaceae",12,"Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","flavobacteriaceae","rhodocyclaceae",12,"Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin6075","opitutaceae",12,"BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pedosphaeraceae","rhodospirillaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","holophagaceae","unassigned",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Family","burkholderiaceae","streptomycetaceae",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","burkholderiaceae","solibacteraceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfc, Dwb, Dwc"
"Family","caulobacteraceae","pedosphaeraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","auto67_4w","caulobacteraceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","koribacteraceae","pedosphaeraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","conexibacteraceae","nannocystaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","acidobacteriaceae","isosphaeraceae",11,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","gemmataceae","koribacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, ET"
"Family","iamiaceae","koribacteraceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","ffch4570","solibacteraceae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","koribacteraceae","planctomycetaceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","mycobacteriaceae","pedosphaeraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ellin517","xanthomonadaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","c111","eb1017",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","acidobacteriaceae","ellin6075",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","alicyclobacillaceae","koribacteraceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","planctomycetaceae","sinobacteraceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","peptococcaceae","unassigned",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","rubrobacteraceae","sphingomonadaceae",11,"Af, Aw, BSk, BWk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Family","opitutaceae","solibacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","nannocystaceae","opitutaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc"
"Family","c111","hyphomicrobiaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","clostridiaceae","peptococcaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","gaiellaceae","intrasporangiaceae",11,"Af, Am, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, EF, ET"
"Family","ellin6075","oxalobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc"
"Family","cytophagaceae","gemmatimonadaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","conexibacteraceae","eb1017",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","c111","rubrobacteraceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwc"
"Family","eb1003","xanthomonadaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","eb1017","gemmataceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Family","chthoniobacteraceae","saprospiraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","oxalobacteraceae","xanthomonadaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc"
"Family","planctomycetaceae","xanthomonadaceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ktedonobacteraceae","mycobacteriaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","bradyrhizobiaceae","opitutaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","cytophagaceae","i",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","chthoniobacteraceae","i",11,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Family","c111","koribacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","nannocystaceae","xanthomonadaceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","cytophagaceae","saprospiraceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pedosphaeraceae","streptomycetaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ktedonobacteraceae","streptomycetaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","eb1017","methylocystaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Family","bacteriovoracaceae","methylocystaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Family","bacteriovoracaceae","chitinophagaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","ktedonobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","intrasporangiaceae","sphingomonadaceae",11,"Af, Am, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, EF, ET"
"Family","eb1017","om60",11,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, EF"
"Family","exiguobacteraceae","peptococcaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","microbacteriaceae","peptococcaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","eb1017","peptococcaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","comamonadaceae","peptococcaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","geobacteraceae","peptococcaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","aurantimonadaceae","chthoniobacteraceae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","10","flavobacteriaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","acetobacteraceae","ellin515",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","methylobacteriaceae","oxalobacteraceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Family","methylobacteriaceae","xanthomonadaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","chthoniobacteraceae","methylobacteriaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","hyphomicrobiaceae","ktedonobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","pedosphaeraceae","sphingomonadaceae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","haliangiaceae","pedosphaeraceae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","chitinophagaceae","methylobacteriaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwc, EF"
"Family","bdellovibrionaceae","opitutaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","isosphaeraceae","planctomycetaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, ET"
"Family","ellin517","planctomycetaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","om60","polyangiaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb"
"Family","gemmataceae","kouleothrixaceae",11,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","bacillaceae","hyphomicrobiaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Family","methylocystaceae","planctomycetaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Family","haliangiaceae","rubrobacteraceae",11,"Af, Aw, BSk, BWk, Cfa, Cfb, Csb, Cwb, Dfb, Dwc, EF"
"Family","methylobacteriaceae","moraxellaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","chthonomonadaceae","pedosphaeraceae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","htcc2089","pirellulaceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","htcc2089","nitrospiraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","frankiaceae","moraxellaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","frankiaceae","haliangiaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","frankiaceae","intrasporangiaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","pauc26f","syntrophobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","nitrospiraceae","verrucomicrobiaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ellin515","pauc26f",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","eb1003","eb1003",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","eb1003","eb1017",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","alicyclobacillaceae","rhodospirillaceae",11,"Af, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwc"
"Family","methylocystaceae","sinobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","bradyrhizobiaceae","kineosporiaceae",11,"Af, Aw, BSk, BWk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dwc"
"Family","gemmatimonadaceae","nitrospiraceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin517","entotheonellaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb, Dwc"
"Family","geobacteraceae","iamiaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","paenibacillaceae","polyangiaceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","paenibacillaceae","solibacteraceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","isosphaeraceae","paenibacillaceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","htcc2089","htcc2089",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","haliangiaceae","htcc2089",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","htcc2089","kouleothrixaceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ffch4570","sphingomonadaceae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
