"level","from","to","No of ClimateZones","ClimateZones"
"Family","auto67_4w","eb1017",2,"Csb, Dwb"
"Family","leptospiraceae","xanthomonadaceae",2,"Csb, Dfb"
"Family","cytophagaceae","ellin517",2,"Csb, Dfc"
"Family","piscirickettsiaceae","saprospiraceae",2,"Csb, Dfb"
"Family","cytophagaceae","piscirickettsiaceae",2,"Csb, EF"
"Family","cytophagaceae","cytophagaceae",2,"Csb, Dfc"
"Family","ellin6075","rhodobiaceae",2,"Csb, Dfb"
"Family","chthoniobacteraceae","opitutaceae",2,"Csb, Cwb"
"Family","saprospiraceae","sinobacteraceae",2,"Csb, Dfc"
"Family","ellin515","hyphomonadaceae",2,"Csb, ET"
"Family","ellin5301","syntrophobacteraceae",2,"Csb, Dwb"
"Family","acidobacteriaceae","solirubrobacteraceae",2,"Csb, Dfc"
"Family","frankiaceae","intrasporangiaceae",2,"Csb, Dfc"
"Family","geobacteraceae","koribacteraceae",2,"Csb, Dwc"
"Family","ellin5301","mycobacteriaceae",2,"Csb, Dwb"
"Family","geodermatophilaceae","sphingobacteriaceae",2,"Csb, Dfc"
"Family","geodermatophilaceae","myxococcaceae",2,"Csb, Dfb"
"Family","geodermatophilaceae","hyphomicrobiaceae",2,"Csb, Dwc"
"Family","micromonosporaceae","sphingomonadaceae",2,"Csb, Dwc"
"Family","caulobacteraceae","oxalobacteraceae",2,"Csb, Dwc"
"Family","acidobacteriaceae","ellin6075",2,"Csb, EF"
"Family","chthoniobacteraceae","ellin517",2,"Cwb, Dfa"
"Family","gemmataceae","verrucomicrobiaceae",2,"Cwb, ET"
"Family","chthoniobacteraceae","clostridiaceae",2,"Cwb, Dwb"
"Family","bacillaceae","nitrospiraceae",2,"Cwb, Dfc"
"Family","planococcaceae","syntrophobacteraceae",2,"Cwb, Dfc"
"Family","mariprofundaceae","solibacteraceae",2,"Cwb, Dfc"
"Family","oxalobacteraceae","sphingobacteriaceae",2,"Dfa, Dwc"
"Family","bryobacteraceae","ellin6075",2,"Dfa, EF"
"Family","ellin517","methylocystaceae",2,"Dfa, Dfb"
"Family","pirellulaceae","syntrophobacteraceae",2,"Dfa, ET"
"Family","hyphomonadaceae","rhodobiaceae",2,"Dfa, Dfc"
"Family","bacillaceae","ellin515",2,"Dfa, Dwc"
"Family","solirubrobacteraceae","sphingobacteriaceae",2,"Dfb, Dwb"
"Family","solibacteraceae","sphingobacteriaceae",2,"Dfb, EF"
"Family","gemmataceae","planctomycetaceae",2,"Dfb, Dwb"
"Family","rhodospirillaceae","sinobacteraceae",2,"Dfb, EF"
"Family","ellin515","geobacteraceae",2,"Dfb, Dwc"
"Family","intrasporangiaceae","polyangiaceae",2,"Dfb, ET"
"Family","koribacteraceae","mycobacteriaceae",2,"Dfb, Dwb"
"Family","acetobacteraceae","sphingomonadaceae",2,"Dfb, Dwb"
"Family","caulobacteraceae","solirubrobacteraceae",2,"Dfb, Dwc"
"Family","gaiellaceae","rhodobiaceae",2,"Dfb, Dfc"
"Family","acidobacteriaceae","rhodospirillaceae",2,"Dfc, Dwc"
"Family","bacillaceae","clostridiaceae",2,"Dfc, Dwb"
"Family","clostridiaceae","hyphomicrobiaceae",2,"Dfc, EF"
"Family","chthoniobacteraceae","pseudomonadaceae",2,"Dfc, ET"
"Family","cytophagaceae","opitutaceae",2,"Dfc, Dwb"
"Family","geobacteraceae","rhodospirillaceae",2,"Dfc, Dwc"
"Family","koribacteraceae","rhizobiaceae",2,"Dfc, ET"
"Family","pseudomonadaceae","rhodospirillaceae",2,"Dwb, EF"
"Family","planctomycetaceae","rhodospirillaceae",2,"Dwb, ET"
"Family","bradyrhizobiaceae","methylocystaceae",2,"Dwb, ET"
"Family","eb1017","solibacteraceae",2,"Dwb, ET"
"Family","htcc2089","sphingobacteriaceae",2,"Dwb, ET"
"Family","fimbriimonadaceae","koribacteraceae",2,"Dwb, Dwc"
"Family","comamonadaceae","solibacteraceae",2,"Dwb, ET"
"Family","gaiellaceae","micrococcaceae",2,"Dwc, EF"
"Family","opitutaceae","rhodospirillaceae",2,"Dwc, ET"
"Family","gaiellaceae","rhodospirillaceae",2,"Dwc, ET"
"Family","flavobacteriaceae","htcc2089",2,"Dwc, ET"
"Family","eb1017","solirubrobacteraceae",2,"Dwc, ET"
"Family","ellin515","sphingomonadaceae",2,"EF, ET"
"Family","bacillaceae","piscirickettsiaceae",2,"EF, ET"
"Family","10","opitutaceae",1,"Af"
"Family","polyangiaceae","sphingomonadaceae",1,"Af"
"Family","auto67_4w","gemmataceae",1,"Af"
"Family","mariprofundaceae","mycobacteriaceae",1,"Af"
"Family","mycobacteriaceae","rhodobiaceae",1,"Af"
"Family","auto67_4w","ellin517",1,"Af"
"Family","acidobacteriaceae","polyangiaceae",1,"Af"
"Family","10","planctomycetaceae",1,"Af"
"Family","planococcaceae","sinobacteraceae",1,"Af"
"Family","ellin517","hyphomonadaceae",1,"Af"
"Family","micrococcaceae","nitrospiraceae",1,"Af"
"Family","clostridiaceae","leptospiraceae",1,"Af"
"Family","clostridiaceae","gemmataceae",1,"Af"
"Family","bryobacteraceae","caulobacteraceae",1,"Af"
"Family","caulobacteraceae","chthoniobacteraceae",1,"Af"
"Family","caulobacteraceae","polyangiaceae",1,"Af"
"Family","haliangiaceae","pseudomonadaceae",1,"Af"
"Family","intrasporangiaceae","nitrospiraceae",1,"Af"
"Family","ellin5301","intrasporangiaceae",1,"Af"
"Family","cytophagaceae","ellin5301",1,"Af"
"Family","ellin5301","verrucomicrobiaceae",1,"Af"
"Family","geodermatophilaceae","haliangiaceae",1,"Af"
"Family","bacillaceae","geodermatophilaceae",1,"Af"
"Family","acetobacteraceae","rhodobiaceae",1,"Af"
"Family","micromonosporaceae","planococcaceae",1,"Af"
"Family","acetobacteraceae","fimbriimonadaceae",1,"Af"
"Family","acetobacteraceae","conexibacteraceae",1,"Af"
"Family","acetobacteraceae","clostridiaceae",1,"Af"
"Family","saprospiraceae","xanthomonadaceae",1,"Af"
"Family","koribacteraceae","rhodobiaceae",1,"Am"
"Family","ellin6075","streptomycetaceae",1,"Am"
"Family","gemmataceae","sphingobacteriaceae",1,"Am"
"Family","leptospiraceae","pseudomonadaceae",1,"Am"
"Family","leptospiraceae","rhodobiaceae",1,"Am"
"Family","ellin517","mycobacteriaceae",1,"Am"
"Family","ellin515","piscirickettsiaceae",1,"Am"
"Family","bacillaceae","flavobacteriaceae",1,"Am"
"Family","flavobacteriaceae","planctomycetaceae",1,"Am"
"Family","bacillaceae","comamonadaceae",1,"Am"
"Family","acidobacteriaceae","bradyrhizobiaceae",1,"Am"
"Family","ellin5301","pseudonocardiaceae",1,"Am"
"Family","koribacteraceae","micromonosporaceae",1,"Am"
"Family","flavobacteriaceae","micromonosporaceae",1,"Am"
"Family","polyangiaceae","verrucomicrobiaceae",1,"Am"
"Family","acidobacteriaceae","verrucomicrobiaceae",1,"Am"
"Family","acidobacteriaceae","pseudomonadaceae",1,"Am"
"Family","pseudomonadaceae","pseudonocardiaceae",1,"Am"
"Family","solibacteraceae","sphingomonadaceae",1,"Am"
"Family","haliangiaceae","htcc2089",1,"Am"
"Family","intrasporangiaceae","solirubrobacteraceae",1,"Am"
"Family","intrasporangiaceae","rhizobiaceae",1,"Am"
"Family","eb1017","intrasporangiaceae",1,"Am"
"Family","nitrospiraceae","opitutaceae",1,"Am"
"Family","frankiaceae","syntrophobacteraceae",1,"Am"
"Family","ellin6075","frankiaceae",1,"Am"
"Family","frankiaceae","opitutaceae",1,"Am"
"Family","ellin5301","geodermatophilaceae",1,"Am"
"Family","htcc2089","piscirickettsiaceae",1,"Am"
"Family","pseudomonadaceae","streptomycetaceae",1,"Am"
"Family","acetobacteraceae","mycobacteriaceae",1,"Am"
"Family","polyangiaceae","xanthomonadaceae",1,"Am"
"Family","bacillaceae","geobacteraceae",1,"Am"
"Family","bacillaceae","micromonosporaceae",1,"Aw"
"Family","rhodobiaceae","sphingobacteriaceae",1,"Aw"
"Family","fimbriimonadaceae","hyphomicrobiaceae",1,"Aw"
"Family","auto67_4w","cytophagaceae",1,"Aw"
"Family","auto67_4w","mariprofundaceae",1,"Aw"
"Family","gaiellaceae","leptospiraceae",1,"Aw"
"Family","chthoniobacteraceae","rhizobiaceae",1,"Aw"
"Family","haliangiaceae","mycobacteriaceae",1,"Aw"
"Family","pirellulaceae","sphingobacteriaceae",1,"Aw"
"Family","ellin6075","planococcaceae",1,"Aw"
"Family","planococcaceae","solibacteraceae",1,"Aw"
"Family","micrococcaceae","opitutaceae",1,"Aw"
"Family","opitutaceae","solirubrobacteraceae",1,"Aw"
"Family","10","auto67_4w",1,"Aw"
"Family","fimbriimonadaceae","rhodospirillaceae",1,"Aw"
"Family","mariprofundaceae","nitrospiraceae",1,"Aw"
"Family","bacillaceae","rhodospirillaceae",1,"Aw"
"Family","bacillaceae","eb1017",1,"Aw"
"Family","10","comamonadaceae",1,"Aw"
"Family","chthoniobacteraceae","frankiaceae",1,"Aw"
"Family","micromonosporaceae","streptomycetaceae",1,"Aw"
"Family","acetobacteraceae","pseudomonadaceae",1,"Aw"
"Family","acetobacteraceae","pirellulaceae",1,"Aw"
"Family","bacillaceae","caulobacteraceae",1,"Aw"
"Family","fimbriimonadaceae","xanthomonadaceae",1,"Aw"
"Family","cytophagaceae","rhizobiaceae",1,"Aw"
"Family","gemmataceae","myxococcaceae",1,"Aw"
"Family","flavobacteriaceae","geobacteraceae",1,"Aw"
"Family","opitutaceae","syntrophobacteraceae",1,"Aw"
"Family","mycobacteriaceae","xanthomonadaceae",1,"BSh"
"Family","eb1017","polyangiaceae",1,"BSh"
"Family","bacillaceae","conexibacteraceae",1,"BSh"
"Family","opitutaceae","pseudomonadaceae",1,"BSh"
"Family","chthoniobacteraceae","oxalobacteraceae",1,"BSh"
"Family","chthoniobacteraceae","comamonadaceae",1,"BSh"
"Family","acidobacteriaceae","intrasporangiaceae",1,"BSh"
"Family","bradyrhizobiaceae","koribacteraceae",1,"BSh"
"Family","bacillaceae","frankiaceae",1,"BSh"
"Family","chthoniobacteraceae","streptomycetaceae",1,"BSh"
"Family","caulobacteraceae","planococcaceae",1,"BSh"
"Family","myxococcaceae","pseudomonadaceae",1,"BSh"
"Family","gaiellaceae","hyphomonadaceae",1,"BSk"
"Family","gemmataceae","geodermatophilaceae",1,"BSk"
"Family","ellin6075","fimbriimonadaceae",1,"BSk"
"Family","ellin515","pseudomonadaceae",1,"BSk"
"Family","auto67_4w","polyangiaceae",1,"BSk"
"Family","auto67_4w","fimbriimonadaceae",1,"BSk"
"Family","comamonadaceae","myxococcaceae",1,"BSk"
"Family","mycobacteriaceae","myxococcaceae",1,"BSk"
"Family","bacillaceae","gemmataceae",1,"BSk"
"Family","conexibacteraceae","rhizobiaceae",1,"BSk"
"Family","chthoniobacteraceae","saprospiraceae",1,"BSk"
"Family","sphingobacteriaceae","syntrophobacteraceae",1,"BSk"
"Family","10","fimbriimonadaceae",1,"BSk"
"Family","bacillaceae","sinobacteraceae",1,"BSk"
"Family","ellin517","hyphomicrobiaceae",1,"BSk"
"Family","opitutaceae","sinobacteraceae",1,"BSk"
"Family","bradyrhizobiaceae","nitrospiraceae",1,"BSk"
"Family","ellin5301","haliangiaceae",1,"BSk"
"Family","eb1017","ellin5301",1,"BSk"
"Family","clostridiaceae","sinobacteraceae",1,"BSk"
"Family","ellin515","oxalobacteraceae",1,"BSk"
"Family","fimbriimonadaceae","solibacteraceae",1,"BSk"
"Family","rhodobiaceae","syntrophobacteraceae",1,"BSk"
"Family","eb1017","syntrophobacteraceae",1,"BSk"
"Family","intrasporangiaceae","sphingobacteriaceae",1,"BSk"
"Family","ellin515","intrasporangiaceae",1,"BSk"
"Family","ellin515","ellin5301",1,"BSk"
"Family","geodermatophilaceae","sinobacteraceae",1,"BSk"
"Family","acetobacteraceae","sphingobacteriaceae",1,"BSk"
"Family","acetobacteraceae","eb1017",1,"BSk"
"Family","haliangiaceae","mariprofundaceae",1,"BSk"
"Family","ellin515","pirellulaceae",1,"BSk"
"Family","ellin515","xanthomonadaceae",1,"BSk"
"Family","eb1017","haliangiaceae",1,"BSk"
"Family","comamonadaceae","pirellulaceae",1,"BWh"
"Family","myxococcaceae","rhodospirillaceae",1,"BWh"
"Family","micromonosporaceae","sphingobacteriaceae",1,"BWh"
"Family","pseudonocardiaceae","streptomycetaceae",1,"BWh"
"Family","bradyrhizobiaceae","micromonosporaceae",1,"BWk"
"Family","bradyrhizobiaceae","chthoniobacteraceae",1,"Cfa"
"Family","gaiellaceae","planococcaceae",1,"Cfa"
"Family","bryobacteraceae","pirellulaceae",1,"Cfa"
"Family","bryobacteraceae","pseudomonadaceae",1,"Cfa"
"Family","mycobacteriaceae","rhizobiaceae",1,"Cfa"
"Family","acidobacteriaceae","acidobacteriaceae",1,"Cfa"
"Family","cytophagaceae","rhodobiaceae",1,"Cfa"
"Family","ellin6075","piscirickettsiaceae",1,"Cfa"
"Family","geobacteraceae","rhizobiaceae",1,"Cfa"
"Family","hyphomicrobiaceae","saprospiraceae",1,"Cfa"
"Family","myxococcaceae","nitrospiraceae",1,"Cfa"
"Family","nitrospiraceae","pseudonocardiaceae",1,"Cfa"
"Family","fimbriimonadaceae","verrucomicrobiaceae",1,"Cfa"
"Family","bacillaceae","polyangiaceae",1,"Cfa"
"Family","comamonadaceae","leptospiraceae",1,"Cfa"
"Family","gaiellaceae","intrasporangiaceae",1,"Cfa"
"Family","ellin5301","geobacteraceae",1,"Cfa"
"Family","acetobacteraceae","ellin5301",1,"Cfa"
"Family","acetobacteraceae","gaiellaceae",1,"Cfa"
"Family","caulobacteraceae","piscirickettsiaceae",1,"Cfa"
"Family","acetobacteraceae","opitutaceae",1,"Cfa"
"Family","cytophagaceae","geobacteraceae",1,"Cfa"
"Family","geobacteraceae","xanthomonadaceae",1,"Cfa"
"Family","geodermatophilaceae","xanthomonadaceae",1,"Cfb"
"Family","cytophagaceae","sphingobacteriaceae",1,"Cfb"
"Family","bryobacteraceae","rhizobiaceae",1,"Cfb"
"Family","ellin6075","geobacteraceae",1,"Cfb"
"Family","acidobacteriaceae","fimbriimonadaceae",1,"Cfb"
"Family","cytophagaceae","mycobacteriaceae",1,"Cfb"
"Family","leptospiraceae","rhodospirillaceae",1,"Cfb"
"Family","cytophagaceae","myxococcaceae",1,"Cfb"
"Family","flavobacteriaceae","saprospiraceae",1,"Cfb"
"Family","cytophagaceae","planctomycetaceae",1,"Cfb"
"Family","bacillaceae","sphingobacteriaceae",1,"Cfb"
"Family","ellin517","sphingobacteriaceae",1,"Cfb"
"Family","myxococcaceae","sphingobacteriaceae",1,"Cfb"
"Family","myxococcaceae","planococcaceae",1,"Cfb"
"Family","ellin515","haliangiaceae",1,"Cfb"
"Family","chthoniobacteraceae","methylocystaceae",1,"Cfb"
"Family","cytophagaceae","nitrospiraceae",1,"Cfb"
"Family","ellin515","nitrospiraceae",1,"Cfb"
"Family","nitrospiraceae","sphingomonadaceae",1,"Cfb"
"Family","nitrospiraceae","solibacteraceae",1,"Cfb"
"Family","clostridiaceae","micrococcaceae",1,"Cfb"
"Family","clostridiaceae","xanthomonadaceae",1,"Cfb"
"Family","micrococcaceae","oxalobacteraceae",1,"Cfb"
"Family","intrasporangiaceae","opitutaceae",1,"Cfb"
"Family","leptospiraceae","nitrospiraceae",1,"Cfb"
"Family","pseudonocardiaceae","solibacteraceae",1,"Cfb"
"Family","frankiaceae","sinobacteraceae",1,"Cfb"
"Family","frankiaceae","sphingomonadaceae",1,"Cfb"
"Family","mycobacteriaceae","planococcaceae",1,"Cfb"
"Family","mycobacteriaceae","pseudonocardiaceae",1,"Cfb"
"Family","ellin517","ellin5301",1,"Cfb"
"Family","ellin5301","ellin5301",1,"Cfb"
"Family","ellin5301","methylocystaceae",1,"Cfb"
"Family","geodermatophilaceae","sphingomonadaceae",1,"Cfb"
"Family","intrasporangiaceae","streptomycetaceae",1,"Cfb"
"Family","caulobacteraceae","intrasporangiaceae",1,"Cfb"
"Family","methylocystaceae","rhizobiaceae",1,"Cfb"
"Family","methylocystaceae","myxococcaceae",1,"Cfb"
"Family","eb1017","sphingobacteriaceae",1,"Csa"
"Family","planococcaceae","verrucomicrobiaceae",1,"Csa"
"Family","bacillaceae","verrucomicrobiaceae",1,"Csa"
"Family","ellin6075","myxococcaceae",1,"Csa"
"Family","chitinophagaceae","planococcaceae",1,"Csb"
"Family","acidobacteriaceae","leptospiraceae",1,"Csb"
"Family","chthoniobacteraceae","mariprofundaceae",1,"Csb"
"Family","opitutaceae","polyangiaceae",1,"Csb"
"Family","10","cytophagaceae",1,"Csb"
"Family","10","chthoniobacteraceae",1,"Csb"
"Family","flavobacteriaceae","sinobacteraceae",1,"Csb"
"Family","rhodospirillaceae","solirubrobacteraceae",1,"Csb"
"Family","saprospiraceae","verrucomicrobiaceae",1,"Csb"
"Family","pseudonocardiaceae","verrucomicrobiaceae",1,"Csb"
"Family","oxalobacteraceae","planococcaceae",1,"Csb"
"Family","geobacteraceae","solibacteraceae",1,"Csb"
"Family","ellin517","solirubrobacteraceae",1,"Csb"
"Family","koribacteraceae","xanthomonadaceae",1,"Csb"
"Family","frankiaceae","geobacteraceae",1,"Csb"
"Family","intrasporangiaceae","koribacteraceae",1,"Csb"
"Family","bryobacteraceae","mycobacteriaceae",1,"Csb"
"Family","bradyrhizobiaceae","ellin5301",1,"Csb"
"Family","acetobacteraceae","leptospiraceae",1,"Csb"
"Family","acetobacteraceae","hyphomonadaceae",1,"Csb"
"Family","caulobacteraceae","streptomycetaceae",1,"Csb"
"Family","rhizobiaceae","streptomycetaceae",1,"Csb"
"Family","pseudonocardiaceae","xanthomonadaceae",1,"Csb"
"Family","geobacteraceae","myxococcaceae",1,"Csb"
"Family","fimbriimonadaceae","sphingomonadaceae",1,"Cwb"
"Family","haliangiaceae","sphingobacteriaceae",1,"Cwb"
"Family","haliangiaceae","myxococcaceae",1,"Cwb"
"Family","bradyrhizobiaceae","gemmataceae",1,"Cwb"
"Family","polyangiaceae","rhodospirillaceae",1,"Cwb"
"Family","auto67_4w","solirubrobacteraceae",1,"Cwb"
"Family","comamonadaceae","planctomycetaceae",1,"Cwb"
"Family","ellin6075","intrasporangiaceae",1,"Cwb"
"Family","bradyrhizobiaceae","streptomycetaceae",1,"Cwb"
"Family","flavobacteriaceae","sphingobacteriaceae",1,"Dfa"
"Family","rhodospirillaceae","rhodospirillaceae",1,"Dfa"
"Family","auto67_4w","leptospiraceae",1,"Dfa"
"Family","cytophagaceae","fimbriimonadaceae",1,"Dfa"
"Family","flavobacteriaceae","opitutaceae",1,"Dfa"
"Family","bradyrhizobiaceae","rhizobiaceae",1,"Dfa"
"Family","bradyrhizobiaceae","mariprofundaceae",1,"Dfa"
"Family","bradyrhizobiaceae","eb1017",1,"Dfa"
"Family","mycobacteriaceae","verrucomicrobiaceae",1,"Dfa"
"Family","comamonadaceae","ellin5301",1,"Dfa"
"Family","caulobacteraceae","hyphomonadaceae",1,"Dfa"
"Family","comamonadaceae","geobacteraceae",1,"Dfa"
"Family","fimbriimonadaceae","sinobacteraceae",1,"Dfa"
"Family","frankiaceae","mariprofundaceae",1,"Dfa"
"Family","frankiaceae","pseudonocardiaceae",1,"Dfa"
"Family","frankiaceae","mycobacteriaceae",1,"Dfa"
"Family","acetobacteraceae","mariprofundaceae",1,"Dfa"
"Family","micrococcaceae","micromonosporaceae",1,"Dfa"
"Family","frankiaceae","streptomycetaceae",1,"Dfa"
"Family","caulobacteraceae","gaiellaceae",1,"Dfa"
"Family","rhizobiaceae","rhizobiaceae",1,"Dfa"
"Family","rhodobiaceae","xanthomonadaceae",1,"Dfa"
"Family","ellin515","opitutaceae",1,"Dfa"
"Family","ellin517","solibacteraceae",1,"Dfb"
"Family","eb1017","mycobacteriaceae",1,"Dfb"
"Family","ellin517","gaiellaceae",1,"Dfb"
"Family","fimbriimonadaceae","planctomycetaceae",1,"Dfb"
"Family","ellin517","gemmataceae",1,"Dfb"
"Family","gemmataceae","xanthomonadaceae",1,"Dfb"
"Family","geobacteraceae","planococcaceae",1,"Dfb"
"Family","10","conexibacteraceae",1,"Dfb"
"Family","10","htcc2089",1,"Dfb"
"Family","comamonadaceae","rhodobiaceae",1,"Dfb"
"Family","comamonadaceae","eb1017",1,"Dfb"
"Family","caulobacteraceae","haliangiaceae",1,"Dfb"
"Family","acidobacteriaceae","caulobacteraceae",1,"Dfb"
"Family","chthoniobacteraceae","fimbriimonadaceae",1,"Dfb"
"Family","mariprofundaceae","syntrophobacteraceae",1,"Dfb"
"Family","intrasporangiaceae","myxococcaceae",1,"Dfb"
"Family","10","frankiaceae",1,"Dfb"
"Family","chitinophagaceae","mariprofundaceae",1,"Dfb"
"Family","ellin515","mycobacteriaceae",1,"Dfb"
"Family","acetobacteraceae","myxococcaceae",1,"Dfb"
"Family","htcc2089","pseudomonadaceae",1,"Dfb"
"Family","caulobacteraceae","eb1017",1,"Dfb"
"Family","rhizobiaceae","rhodobiaceae",1,"Dfb"
"Family","pseudomonadaceae","syntrophobacteraceae",1,"Dfb"
"Family","eb1017","rhodobiaceae",1,"Dfb"
"Family","acidobacteriaceae","eb1017",1,"Dfb"
"Family","chthoniobacteraceae","intrasporangiaceae",1,"Dfc"
"Family","comamonadaceae","sphingobacteriaceae",1,"Dfc"
"Family","auto67_4w","geobacteraceae",1,"Dfc"
"Family","pirellulaceae","pirellulaceae",1,"Dfc"
"Family","micrococcaceae","mycobacteriaceae",1,"Dfc"
"Family","leptospiraceae","polyangiaceae",1,"Dfc"
"Family","flavobacteriaceae","leptospiraceae",1,"Dfc"
"Family","planctomycetaceae","rhizobiaceae",1,"Dfc"
"Family","conexibacteraceae","mariprofundaceae",1,"Dfc"
"Family","pseudonocardiaceae","syntrophobacteraceae",1,"Dfc"
"Family","bradyrhizobiaceae","planococcaceae",1,"Dfc"
"Family","eb1017","sinobacteraceae",1,"Dfc"
"Family","fimbriimonadaceae","syntrophobacteraceae",1,"Dfc"
"Family","ellin5301","micrococcaceae",1,"Dfc"
"Family","sphingomonadaceae","verrucomicrobiaceae",1,"Dfc"
"Family","chthoniobacteraceae","pseudonocardiaceae",1,"Dfc"
"Family","conexibacteraceae","solibacteraceae",1,"Dfc"
"Family","auto67_4w","nitrospiraceae",1,"Dfc"
"Family","chitinophagaceae","eb1017",1,"Dfc"
"Family","flavobacteriaceae","streptomycetaceae",1,"Dfc"
"Family","ellin5301","streptomycetaceae",1,"Dfc"
"Family","cytophagaceae","streptomycetaceae",1,"Dfc"
"Family","acetobacteraceae","caulobacteraceae",1,"Dfc"
"Family","gaiellaceae","saprospiraceae",1,"Dfc"
"Family","comamonadaceae","rhizobiaceae",1,"Dfc"
"Family","gemmataceae","rhodobiaceae",1,"Dfc"
"Family","mariprofundaceae","rhodospirillaceae",1,"Dfc"
"Family","geobacteraceae","opitutaceae",1,"Dfc"
"Family","hyphomonadaceae","pirellulaceae",1,"Dwb"
"Family","ellin6075","mariprofundaceae",1,"Dwb"
"Family","flavobacteriaceae","polyangiaceae",1,"Dwb"
"Family","auto67_4w","chthoniobacteraceae",1,"Dwb"
"Family","solirubrobacteraceae","xanthomonadaceae",1,"Dwb"
"Family","bacillaceae","mycobacteriaceae",1,"Dwb"
"Family","gaiellaceae","piscirickettsiaceae",1,"Dwb"
"Family","acidobacteriaceae","opitutaceae",1,"Dwb"
"Family","koribacteraceae","opitutaceae",1,"Dwb"
"Family","bradyrhizobiaceae","myxococcaceae",1,"Dwb"
"Family","conexibacteraceae","hyphomonadaceae",1,"Dwb"
"Family","myxococcaceae","polyangiaceae",1,"Dwb"
"Family","flavobacteriaceae","sphingomonadaceae",1,"Dwb"
"Family","10","planococcaceae",1,"Dwb"
"Family","ellin5301","flavobacteriaceae",1,"Dwb"
"Family","ellin517","micromonosporaceae",1,"Dwb"
"Family","bacillaceae","leptospiraceae",1,"Dwb"
"Family","oxalobacteraceae","rhizobiaceae",1,"Dwb"
"Family","cytophagaceae","solirubrobacteraceae",1,"Dwb"
"Family","htcc2089","sphingomonadaceae",1,"Dwb"
"Family","htcc2089","solirubrobacteraceae",1,"Dwb"
"Family","pseudomonadaceae","sinobacteraceae",1,"Dwb"
"Family","oxalobacteraceae","solibacteraceae",1,"Dwb"
"Family","frankiaceae","htcc2089",1,"Dwb"
"Family","geodermatophilaceae","koribacteraceae",1,"Dwb"
"Family","ellin5301","htcc2089",1,"Dwb"
"Family","polyangiaceae","streptomycetaceae",1,"Dwb"
"Family","acidobacteriaceae","pirellulaceae",1,"Dwb"
"Family","oxalobacteraceae","xanthomonadaceae",1,"Dwc"
"Family","gemmataceae","micrococcaceae",1,"Dwc"
"Family","leptospiraceae","pirellulaceae",1,"Dwc"
"Family","auto67_4w","rhodospirillaceae",1,"Dwc"
"Family","piscirickettsiaceae","sphingomonadaceae",1,"Dwc"
"Family","flavobacteriaceae","gaiellaceae",1,"Dwc"
"Family","gemmataceae","planococcaceae",1,"Dwc"
"Family","hyphomonadaceae","planococcaceae",1,"Dwc"
"Family","ellin515","mariprofundaceae",1,"Dwc"
"Family","myxococcaceae","sinobacteraceae",1,"Dwc"
"Family","acidobacteriaceae","clostridiaceae",1,"Dwc"
"Family","comamonadaceae","piscirickettsiaceae",1,"Dwc"
"Family","htcc2089","leptospiraceae",1,"Dwc"
"Family","ellin517","htcc2089",1,"Dwc"
"Family","clostridiaceae","nitrospiraceae",1,"Dwc"
"Family","intrasporangiaceae","mycobacteriaceae",1,"Dwc"
"Family","geodermatophilaceae","solirubrobacteraceae",1,"Dwc"
"Family","micromonosporaceae","mycobacteriaceae",1,"Dwc"
"Family","micromonosporaceae","rhizobiaceae",1,"Dwc"
"Family","eb1017","micromonosporaceae",1,"Dwc"
"Family","htcc2089","saprospiraceae",1,"Dwc"
"Family","micrococcaceae","streptomycetaceae",1,"Dwc"
"Family","rhodospirillaceae","streptomycetaceae",1,"Dwc"
"Family","acetobacteraceae","rhizobiaceae",1,"Dwc"
"Family","caulobacteraceae","sinobacteraceae",1,"Dwc"
"Family","htcc2089","opitutaceae",1,"Dwc"
"Family","acidobacteriaceae","mycobacteriaceae",1,"EF"
"Family","gemmataceae","haliangiaceae",1,"EF"
"Family","myxococcaceae","piscirickettsiaceae",1,"EF"
"Family","gaiellaceae","opitutaceae",1,"EF"
"Family","geobacteraceae","solirubrobacteraceae",1,"EF"
"Family","chthoniobacteraceae","geobacteraceae",1,"EF"
"Family","bryobacteraceae","sphingobacteriaceae",1,"EF"
"Family","chthoniobacteraceae","hyphomonadaceae",1,"EF"
"Family","chthoniobacteraceae","polyangiaceae",1,"EF"
"Family","10","piscirickettsiaceae",1,"EF"
"Family","conexibacteraceae","ellin515",1,"EF"
"Family","opitutaceae","verrucomicrobiaceae",1,"EF"
"Family","caulobacteraceae","geobacteraceae",1,"EF"
"Family","intrasporangiaceae","verrucomicrobiaceae",1,"EF"
"Family","mycobacteriaceae","solibacteraceae",1,"EF"
"Family","conexibacteraceae","ellin5301",1,"EF"
"Family","geodermatophilaceae","piscirickettsiaceae",1,"EF"
"Family","comamonadaceae","geodermatophilaceae",1,"EF"
"Family","chthoniobacteraceae","micromonosporaceae",1,"EF"
"Family","pseudomonadaceae","solirubrobacteraceae",1,"EF"
"Family","gaiellaceae","pseudomonadaceae",1,"EF"
"Family","pirellulaceae","solibacteraceae",1,"ET"
"Family","bryobacteraceae","cytophagaceae",1,"ET"
"Family","koribacteraceae","polyangiaceae",1,"ET"
"Family","bryobacteraceae","gemmataceae",1,"ET"
"Family","flavobacteriaceae","gemmataceae",1,"ET"
"Family","pirellulaceae","rhizobiaceae",1,"ET"
"Family","chthoniobacteraceae","leptospiraceae",1,"ET"
"Family","mariprofundaceae","piscirickettsiaceae",1,"ET"
