ClimateZone,level,from,to,x,n,n1,n2,pvalue,p.adj
Dwc,Genus,gemmata,skermanella,1,3385,7,49430,0.078156044,0.170079127
Dwc,Genus,gemmata,turneriella,1,3385,1,49436,0,0
Dwc,Genus,gemmata,unassigned,45,3385,896,48541,0.98573189,0.992747523
Dwc,Genus,gemmatimonas,janthinobacterium,1,3385,1,49436,0,0
Dwc,Genus,gemmatimonas,luteimonas,1,3385,1,49436,0,0
Dwc,Genus,gemmatimonas,luteolibacter,1,3385,13,49424,0.222273404,0.334316955
Dwc,Genus,gemmatimonas,nitrospira,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,gemmatimonas,opitutus,1,3385,6,49431,0.058426903,0.144353026
Dwc,Genus,gemmatimonas,pedobacter,2,3385,4,49433,0.001217152,0.015960458
Dwc,Genus,gemmatimonas,planctomyces,1,3385,5,49432,0.040778088,0.115195625
Dwc,Genus,gemmatimonas,unassigned,17,3385,254,49183,0.475027239,0.570171068
Dwc,Genus,geobacter,geobacter,1,3385,6,49431,0.058426903,0.144353026
Dwc,Genus,geobacter,nitrospira,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,geobacter,planctomyces,3,3385,6,49431,0.000294161,0.005187868
Dwc,Genus,geobacter,rhodoplanes,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,geobacter,unassigned,13,3385,200,49237,0.505621269,0.597924805
Dwc,Genus,hylemonella,unassigned,7,3385,92,49345,0.294355533,0.405842136
Dwc,Genus,hyphomicrobium,mycobacterium,1,3385,3,49434,0.013419464,0.062866228
Dwc,Genus,hyphomicrobium,rhodoplanes,2,3385,8,49429,0.013829984,0.063941994
Dwc,Genus,hyphomicrobium,unassigned,7,3385,122,49315,0.601819034,0.680184175
Dwc,Genus,iamia,pedomicrobium,1,3385,1,49436,0,0
Dwc,Genus,iamia,rhodoplanes,1,3385,8,49429,0.099598064,0.197109525
Dwc,Genus,iamia,unassigned,8,3385,135,49302,0.581865135,0.664122054
Dwc,Genus,janthinobacterium,luteimonas,1,3385,1,49436,0,0
Dwc,Genus,janthinobacterium,lysobacter,1,3385,2,49435,0.004686985,0.035405442
Dwc,Genus,janthinobacterium,methylibium,1,3385,6,49431,0.058426903,0.144353026
Dwc,Genus,janthinobacterium,opitutus,1,3385,1,49436,0,0
Dwc,Genus,janthinobacterium,paucibacter,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,janthinobacterium,pedobacter,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,janthinobacterium,unassigned,6,3385,77,49360,0.274423823,0.385857881
Dwc,Genus,kaistobacter,kaistobacter,1,3385,7,49430,0.078156044,0.170079127
Dwc,Genus,kaistobacter,phenylobacterium,1,3385,7,49430,0.078156044,0.170079127
Dwc,Genus,kaistobacter,rhizobium,1,3385,2,49435,0.004686985,0.035405442
Dwc,Genus,kaistobacter,sphingomonas,1,3385,2,49435,0.004686985,0.035405442
Dwc,Genus,kaistobacter,unassigned,29,3385,458,48979,0.626362027,0.70141467
Dwc,Genus,kribbella,pilimelia,2,3385,4,49433,0.001217152,0.015960458
Dwc,Genus,kribbella,pseudonocardia,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,kribbella,unassigned,5,3385,118,49319,0.825897075,0.868422437
Dwc,Genus,luteimonas,lysobacter,1,3385,3,49434,0.013419464,0.062866228
Dwc,Genus,luteimonas,methylibium,1,3385,2,49435,0.004686985,0.035405442
Dwc,Genus,luteimonas,pedobacter,1,3385,2,49435,0.004686985,0.035405442
Dwc,Genus,luteimonas,planctomyces,1,3385,3,49434,0.013419464,0.062866228
Dwc,Genus,luteimonas,unassigned,4,3385,117,49320,0.90917874,0.934505354
Dwc,Genus,luteolibacter,nitrospira,1,3385,2,49435,0.004686985,0.035405442
Dwc,Genus,luteolibacter,salinibacterium,2,3385,7,49430,0.00910405,0.050685461
Dwc,Genus,luteolibacter,sphingomonas,1,3385,2,49435,0.004686985,0.035405442
Dwc,Genus,luteolibacter,unassigned,5,3385,306,49131,0.99997875,1
Dwc,Genus,lysobacter,methylibium,1,3385,1,49436,0,0
Dwc,Genus,lysobacter,unassigned,11,3385,85,49352,0.012911452,0.062313915
Dwc,Genus,methylibium,opitutus,1,3385,5,49432,0.040778088,0.115195625
Dwc,Genus,methylibium,paucibacter,1,3385,2,49435,0.004686985,0.035405442
Dwc,Genus,methylibium,phenylobacterium,1,3385,7,49430,0.078156044,0.170079127
Dwc,Genus,methylibium,unassigned,12,3385,238,49199,0.83564501,0.875954726
Dwc,Genus,mycobacterium,mycobacterium,4,3385,10,49427,0.000282354,0.005006966
Dwc,Genus,mycobacterium,pedomicrobium,1,3385,1,49436,0,0
Dwc,Genus,mycobacterium,pilimelia,1,3385,1,49436,0,0
Dwc,Genus,mycobacterium,pseudomonas,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,mycobacterium,pseudonocardia,2,3385,15,49422,0.078602828,0.170394649
Dwc,Genus,mycobacterium,rhodoplanes,5,3385,20,49417,0.001721124,0.020833437
Dwc,Genus,mycobacterium,salinibacterium,1,3385,5,49432,0.040778088,0.115195625
Dwc,Genus,mycobacterium,streptomyces,1,3385,6,49431,0.058426903,0.144353026
Dwc,Genus,mycobacterium,unassigned,19,3385,487,48950,0.996136645,0.999615208
Dwc,Genus,myxococcus,opitutus,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,myxococcus,unassigned,7,3385,129,49308,0.664371231,0.734459054
Dwc,Genus,nannocystis,rhodoplanes,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,nannocystis,unassigned,13,3385,107,49330,0.014502129,0.065793649
Dwc,Genus,niabella,unassigned,14,3385,128,49309,0.029064907,0.09505643
Dwc,Genus,nitrospira,nitrospira,2,3385,12,49425,0.044240116,0.121832605
Dwc,Genus,nitrospira,pilimelia,1,3385,3,49434,0.013419464,0.062866228
Dwc,Genus,nitrospira,pirellula,1,3385,3,49434,0.013419464,0.062866228
Dwc,Genus,nitrospira,rhodoplanes,1,3385,19,49418,0.377254489,0.483955753
Dwc,Genus,nitrospira,unassigned,51,3385,648,48789,0.133020437,0.237881364
Dwc,Genus,nocardioides,salinibacterium,1,3385,1,49436,0,0
Dwc,Genus,nocardioides,unassigned,8,3385,125,49312,0.487771847,0.58163108
Dwc,Genus,nostocoida,unassigned,4,3385,92,49345,0.763074114,0.816896322
Dwc,Genus,opitutus,opitutus,3,3385,16,49421,0.02052401,0.0776638
Dwc,Genus,opitutus,planctomyces,1,3385,7,49430,0.078156044,0.170079127
Dwc,Genus,opitutus,steroidobacter,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,opitutus,unassigned,47,3385,667,48770,0.381229134,0.486722062
Dwc,Genus,paenibacillus,unassigned,2,3385,73,49364,0.884182526,0.914471244
Dwc,Genus,paucibacter,phenylobacterium,1,3385,3,49434,0.013419464,0.062866228
Dwc,Genus,paucibacter,unassigned,9,3385,110,49327,0.220906474,0.332749234
Dwc,Genus,pedobacter,pedobacter,1,3385,3,49434,0.013419464,0.062866228
Dwc,Genus,pedobacter,pseudomonas,1,3385,10,49427,0.146349831,0.253411478
Dwc,Genus,pedobacter,salinibacterium,1,3385,7,49430,0.078156044,0.170079127
Dwc,Genus,pedobacter,sphingomonas,2,3385,8,49429,0.013829984,0.063941994
Dwc,Genus,pedobacter,unassigned,10,3385,189,49248,0.752796134,0.80840564
Dwc,Genus,pedomicrobium,rhodoplanes,2,3385,16,49421,0.092005633,0.187996924
Dwc,Genus,pedomicrobium,unassigned,13,3385,208,49229,0.56583832,0.650541761
Dwc,Genus,phenylobacterium,rhodoplanes,2,3385,13,49424,0.054660971,0.137757055
Dwc,Genus,phenylobacterium,steroidobacter,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,phenylobacterium,unassigned,12,3385,285,49152,0.957456841,0.972356733
Dwc,Genus,pilimelia,pseudonocardia,2,3385,5,49432,0.002887309,0.028659921
Dwc,Genus,pilimelia,unassigned,22,3385,258,49179,0.118321439,0.220360727
Dwc,Genus,pirellula,pirellula,1,3385,3,49434,0.013419464,0.062866228
Dwc,Genus,pirellula,unassigned,14,3385,323,49114,0.960325647,0.974493094
Dwc,Genus,planctomyces,planctomyces,1,3385,23,49414,0.473581376,0.569362488
Dwc,Genus,planctomyces,rhodoplanes,1,3385,18,49419,0.351978068,0.460670246
Dwc,Genus,planctomyces,unassigned,65,3385,1012,48425,0.678472919,0.746581347
Dwc,Genus,pseudomonas,rhodoplanes,1,3385,8,49429,0.099598064,0.197109525
Dwc,Genus,pseudomonas,unassigned,10,3385,213,49224,0.869365275,0.902487601
Dwc,Genus,pseudonocardia,skermanella,1,3385,4,49433,0.025621776,0.08868583
Dwc,Genus,pseudonocardia,unassigned,10,3385,235,49202,0.933026323,0.95339778
Dwc,Genus,rhizobium,salinibacterium,1,3385,3,49434,0.013419464,0.062866228
Dwc,Genus,rhizobium,streptomyces,1,3385,7,49430,0.078156044,0.170079127
Dwc,Genus,rhizobium,unassigned,10,3385,166,49271,0.588889008,0.66985786
Dwc,Genus,rhodoplanes,turneriella,1,3385,1,49436,0,0
Dwc,Genus,rhodoplanes,unassigned,77,3385,1160,48277,0.583645143,0.665351663
Dwc,Genus,salinibacterium,sphingomonas,1,3385,6,49431,0.058426903,0.144353026
Dwc,Genus,salinibacterium,unassigned,9,3385,91,49346,0.092968067,0.18929165
Dwc,Genus,skermanella,unassigned,12,3385,120,49317,0.06743163,0.15556618
Dwc,Genus,smb53,unassigned,3,3385,120,49317,0.967974101,0.98011073
Dwc,Genus,sphingomonas,unassigned,3,3385,78,49359,0.78985129,0.83955285
Dwc,Genus,steroidobacter,unassigned,16,3385,272,49165,0.686329605,0.75309716
Dwc,Genus,streptomyces,unassigned,17,3385,176,49261,0.057829377,0.143980761
Dwc,Genus,turneriella,unassigned,14,3385,126,49311,0.025667107,0.08868583
Dwc,Genus,unassigned,unassigned,2171,3385,29799,19638,7.99E-07,1.81E-05
Dwc,Species,biprosthecium,unassigned,13,3385,134,49303,0.075406263,0.16734958
Dwc,Species,bowmanii,butyricum,1,3385,5,49432,0.040778088,0.115195625
Dwc,Species,bowmanii,unassigned,6,3385,106,49331,0.594574315,0.67484538
Dwc,Species,butyricum,unassigned,4,3385,125,49312,0.935165063,0.955068896
Dwc,Species,cereus,psychrolactophilus,1,3385,1,49436,0,0
Dwc,Species,cereus,unassigned,1,3385,108,49329,0.995815619,0.999433942
Dwc,Species,exiguus,unassigned,12,3385,143,49294,0.181569977,0.290787342
Dwc,Species,foraminis,unassigned,3,3385,118,49319,0.96469058,0.977930701
Dwc,Species,halophobica,unassigned,3,3385,162,49275,0.996361073,0.999700053
Dwc,Species,henricii,unassigned,7,3385,175,49262,0.917693771,0.941405432
Dwc,Species,limicola,unassigned,4,3385,123,49314,0.929381025,0.950898246
Dwc,Species,mirabilis,psychrolactophilus,1,3385,2,49435,0.004686985,0.035405442
Dwc,Species,mirabilis,unassigned,8,3385,141,49296,0.634323269,0.708876114
Dwc,Species,modestum,unassigned,8,3385,136,49301,0.590848336,0.671704799
Dwc,Species,psychrolactophilus,unassigned,15,3385,171,49266,0.127002137,0.231071424
Dwc,Species,succinicans,unassigned,5,3385,132,49305,0.895309169,0.923022103
Dwc,Species,unassigned,unassigned,3285,3385,47486,1951,0.000602132,0.00950631
Dwc,Species,unassigned,viridiflava,8,3385,123,49314,0.468246505,0.564612264
EF,Kingdom,bacteria,bacteria,1442,1442,49437,0,0,0
EF,Phylum,acidobacteria,acidobacteria,59,1442,1834,47603,0.196221097,0.307219537
EF,Phylum,acidobacteria,actinobacteria,68,1442,1654,47783,0.002104114,0.024174305
EF,Phylum,acidobacteria,armatimonadetes,2,1442,77,49360,0.39059218,0.496113925
EF,Phylum,acidobacteria,bacteroidetes,40,1442,1298,48139,0.322366301,0.43327968
EF,Phylum,acidobacteria,chlorobi,3,1442,56,49381,0.08048762,0.173398257
EF,Phylum,acidobacteria,chloroflexi,35,1442,731,48706,0.001827786,0.021903729
EF,Phylum,acidobacteria,cyanobacteria,2,1442,49,49388,0.17143672,0.281814684
EF,Phylum,acidobacteria,elusimicrobia,6,1442,299,49138,0.771478202,0.824258302
EF,Phylum,acidobacteria,firmicutes,12,1442,199,49238,0.005914955,0.039590349
EF,Phylum,acidobacteria,gemmatimonadetes,25,1442,673,48764,0.091773808,0.187843088
EF,Phylum,acidobacteria,nitrospirae,5,1442,320,49117,0.907170506,0.93266928
EF,Phylum,acidobacteria,planctomycetes,20,1442,1739,47698,0.999999581,1
EF,Phylum,acidobacteria,proteobacteria,104,1442,4768,44669,0.999412053,1
EF,Phylum,acidobacteria,unassigned,3,1442,62,49375,0.10706767,0.208118632
EF,Phylum,acidobacteria,verrucomicrobia,36,1442,1177,48260,0.343653172,0.453204213
EF,Phylum,acidobacteria,ws3,3,1442,109,49328,0.393500619,0.498756748
EF,Phylum,actinobacteria,actinobacteria,37,1442,1274,48163,0.4671972,0.563541034
EF,Phylum,actinobacteria,armatimonadetes,1,1442,54,49383,0.469859515,0.566053772
EF,Phylum,actinobacteria,bacteroidetes,40,1442,624,48813,1.62E-06,3.65E-05
EF,Phylum,actinobacteria,chlorobi,4,1442,28,49409,0.001177882,0.015532738
EF,Phylum,actinobacteria,chloroflexi,28,1442,628,48809,0.011098456,0.05696566
EF,Phylum,actinobacteria,cyanobacteria,2,1442,50,49387,0.178697539,0.287336782
EF,Phylum,actinobacteria,elusimicrobia,8,1442,134,49303,0.017012644,0.070665189
EF,Phylum,actinobacteria,fbp,1,1442,16,49421,0.077881819,0.170079127
EF,Phylum,actinobacteria,firmicutes,6,1442,174,49263,0.246600374,0.359086792
EF,Phylum,actinobacteria,gemmatimonadetes,17,1442,410,49027,0.057841537,0.144002504
EF,Phylum,actinobacteria,nitrospirae,4,1442,152,49285,0.456592231,0.554969716
EF,Phylum,actinobacteria,planctomycetes,18,1442,999,48438,0.983385358,0.991215648
EF,Phylum,actinobacteria,proteobacteria,118,1442,3038,46399,0.000707441,0.010643328
EF,Phylum,actinobacteria,verrucomicrobia,31,1442,622,48815,0.001622781,0.019866189
EF,Phylum,actinobacteria,ws3,1,1442,43,49394,0.358253233,0.466500655
EF,Phylum,armatimonadetes,elusimicrobia,1,1442,24,49413,0.154200382,0.261221445
EF,Phylum,armatimonadetes,planctomycetes,1,1442,119,49318,0.865251286,0.899131031
EF,Phylum,armatimonadetes,proteobacteria,2,1442,145,49292,0.798328058,0.846230158
EF,Phylum,bacteroidetes,bacteroidetes,17,1442,468,48969,0.144529616,0.251767643
EF,Phylum,bacteroidetes,chlorobi,1,1442,37,49400,0.2937751,0.405242066
EF,Phylum,bacteroidetes,chloroflexi,14,1442,281,49156,0.018882623,0.074902661
EF,Phylum,bacteroidetes,elusimicrobia,9,1442,140,49297,0.008170473,0.047025534
EF,Phylum,bacteroidetes,fbp,1,1442,19,49418,0.104876507,0.20497814
EF,Phylum,bacteroidetes,firmicutes,5,1442,75,49362,0.022305412,0.082077511
EF,Phylum,bacteroidetes,gemmatimonadetes,13,1442,306,49131,0.066627058,0.153993835
EF,Phylum,bacteroidetes,nitrospirae,6,1442,95,49342,0.021280126,0.079362842
EF,Phylum,bacteroidetes,planctomycetes,13,1442,675,48762,0.929270929,0.950808748
EF,Phylum,bacteroidetes,proteobacteria,69,1442,2249,47188,0.30366408,0.414299775
EF,Phylum,bacteroidetes,unassigned,3,1442,25,49412,0.005590188,0.038495628
EF,Phylum,bacteroidetes,verrucomicrobia,24,1442,575,48862,0.032711478,0.102371072
EF,Phylum,bacteroidetes,ws3,1,1442,49,49388,0.420462622,0.522479601
EF,Phylum,chlorobi,gemmatimonadetes,1,1442,8,49429,0.02117925,0.079028709
EF,Phylum,chlorobi,proteobacteria,3,1442,79,49358,0.199280674,0.31038687
EF,Phylum,chlorobi,verrucomicrobia,1,1442,26,49411,0.174991164,0.284468094
EF,Phylum,chloroflexi,chloroflexi,7,1442,191,49246,0.196341486,0.307219537
EF,Phylum,chloroflexi,cyanobacteria,2,1442,19,49418,0.016925899,0.070316038
EF,Phylum,chloroflexi,elusimicrobia,5,1442,73,49364,0.019791004,0.076737387
EF,Phylum,chloroflexi,firmicutes,3,1442,60,49377,0.097809022,0.195855716
EF,Phylum,chloroflexi,gemmatimonadetes,4,1442,192,49245,0.661963227,0.732248797
EF,Phylum,chloroflexi,nitrospirae,4,1442,84,49353,0.099097451,0.197109525
EF,Phylum,chloroflexi,planctomycetes,14,1442,535,48902,0.598040739,0.677334684
EF,Phylum,chloroflexi,proteobacteria,57,1442,1149,48288,4.75E-05,0.000982686
EF,Phylum,chloroflexi,verrucomicrobia,13,1442,292,49145,0.04895034,0.129410324
EF,Phylum,cyanobacteria,cyanobacteria,1,1442,10,49427,0.032749877,0.102371072
EF,Phylum,cyanobacteria,elusimicrobia,2,1442,6,49431,0.000463633,0.007555302
EF,Phylum,cyanobacteria,nitrospirae,1,1442,5,49432,0.008017652,0.046438516
EF,Phylum,cyanobacteria,proteobacteria,5,1442,128,49309,0.171753636,0.282140794
EF,Phylum,cyanobacteria,spirochaetes,1,1442,2,49435,0.000850225,0.01180846
EF,Phylum,cyanobacteria,verrucomicrobia,4,1442,35,49402,0.003287938,0.031595484
EF,Phylum,cyanobacteria,ws3,1,1442,3,49434,0.002501142,0.026564441
EF,Phylum,elusimicrobia,elusimicrobia,3,1442,64,49373,0.116704999,0.217786111
EF,Phylum,elusimicrobia,planctomycetes,7,1442,206,49231,0.254873369,0.367211625
EF,Phylum,elusimicrobia,proteobacteria,12,1442,412,49025,0.426039233,0.527677438
EF,Phylum,elusimicrobia,unassigned,2,1442,9,49428,0.001823211,0.021873427
EF,Phylum,elusimicrobia,verrucomicrobia,4,1442,108,49329,0.20816124,0.319437151
EF,Phylum,elusimicrobia,ws3,1,1442,13,49424,0.053594694,0.135663687
EF,Phylum,fbp,planctomycetes,1,1442,15,49422,0.06945116,0.15929353
EF,Phylum,fbp,proteobacteria,2,1442,31,49406,0.060784473,0.146388252
EF,Phylum,firmicutes,proteobacteria,17,1442,296,49141,0.002942863,0.028983774
EF,Phylum,firmicutes,spirochaetes,1,1442,1,49436,0,0
EF,Phylum,firmicutes,unassigned,1,1442,4,49433,0.004905381,0.036353106
EF,Phylum,firmicutes,verrucomicrobia,2,1442,80,49357,0.414179526,0.516852855
EF,Phylum,gemmatimonadetes,gemmatimonadetes,2,1442,102,49335,0.574713535,0.65770302
EF,Phylum,gemmatimonadetes,planctomycetes,5,1442,314,49123,0.897812137,0.925039242
EF,Phylum,gemmatimonadetes,proteobacteria,26,1442,979,48458,0.64415329,0.716830755
EF,Phylum,gemmatimonadetes,verrucomicrobia,8,1442,241,49196,0.272547214,0.38490345
EF,Phylum,nitrospirae,planctomycetes,6,1442,224,49213,0.480202715,0.57523314
EF,Phylum,nitrospirae,proteobacteria,10,1442,493,48944,0.85327543,0.890106397
EF,Phylum,nitrospirae,verrucomicrobia,6,1442,96,49341,0.022395872,0.082077511
EF,Phylum,planctomycetes,planctomycetes,19,1442,1226,48211,0.99872964,1
EF,Phylum,planctomycetes,proteobacteria,47,1442,2889,46548,0.999996879,1
EF,Phylum,planctomycetes,spirochaetes,2,1442,16,49421,0.010436553,0.054002763
EF,Phylum,planctomycetes,unassigned,2,1442,75,49362,0.374733887,0.481692646
EF,Phylum,planctomycetes,verrucomicrobia,17,1442,724,48713,0.786220638,0.836561212
EF,Phylum,planctomycetes,ws3,2,1442,79,49358,0.406347203,0.509595186
EF,Phylum,proteobacteria,proteobacteria,130,1442,5163,44274,0.962516121,0.976197332
EF,Phylum,proteobacteria,unassigned,1,1442,113,49324,0.845355131,0.883620765
EF,Phylum,proteobacteria,verrucomicrobia,47,1442,1841,47596,0.80798534,0.854054323
EF,Phylum,proteobacteria,ws3,1,1442,177,49260,0.966713729,0.979249389
EF,Phylum,spirochaetes,unassigned,1,1442,3,49434,0.002501142,0.026564441
EF,Phylum,verrucomicrobia,verrucomicrobia,9,1442,363,49074,0.616593332,0.693629445
EF,Class,1,6,2,1442,54,49383,0.208511337,0.319437151
EF,Class,1,alphaproteobacteria,3,1442,124,49313,0.490459125,0.584338076
EF,Class,1,anaerolineae,1,1442,5,49432,0.008017652,0.046438516
EF,Class,1,betaproteobacteria,4,1442,49,49388,0.013833508,0.063951255
EF,Class,1,chloracidobacteria,3,1442,53,49384,0.068594778,0.157730085
EF,Class,1,cytophagia,1,1442,8,49429,0.02117925,0.079028709
EF,Class,1,deltaproteobacteria,2,1442,72,49365,0.350801511,0.460220159
EF,Class,1,ellin6529,1,1442,15,49422,0.06945116,0.15929353
EF,Class,1,gemm,11,1442,338,49099,0.284928104,0.396525495
EF,Class,12,6,2,1442,25,49412,0.035325608,0.107465024
EF,Class,12,acidimicrobiia,1,1442,17,49420,0.086612497,0.181414238
EF,Class,12,alphaproteobacteria,1,1442,52,49385,0.450397784,0.549363468
EF,Class,12,chloracidobacteria,1,1442,22,49415,0.133943888,0.238772741
EF,Class,12,chloroplast,1,1442,3,49434,0.002501142,0.026564441
EF,Class,12,elusimicrobia,1,1442,13,49424,0.053594694,0.135663687
EF,Class,12,planctomycetia,2,1442,44,49393,0.136548124,0.241373339
EF,Class,12,prr,1,1442,111,49326,0.838150671,0.877858701
EF,Class,136,6,1,1442,7,49430,0.016195037,0.069422025
EF,Class,136,8,1,1442,8,49429,0.02117925,0.079028709
EF,Class,136,acidimicrobiia,1,1442,7,49430,0.016195037,0.069422025
EF,Class,136,alphaproteobacteria,2,1442,16,49421,0.010436553,0.054002763
EF,Class,136,clostridia,1,1442,1,49436,0,0
EF,Class,136,cytophagia,1,1442,1,49436,0,0
EF,Class,136,deltaproteobacteria,1,1442,13,49424,0.053594694,0.135663687
EF,Class,136,gammaproteobacteria,1,1442,3,49434,0.002501142,0.026564441
EF,Class,136,gitt,4,1442,55,49382,0.021901299,0.081304291
EF,Class,28,acidimicrobiia,1,1442,4,49433,0.004905381,0.036353106
EF,Class,28,actinobacteria,2,1442,6,49431,0.000463633,0.007555302
EF,Class,28,alphaproteobacteria,3,1442,20,49417,0.002403317,0.026155721
EF,Class,28,chloracidobacteria,1,1442,12,49425,0.046224539,0.124180435
EF,Class,28,gemmatimonadetes,1,1442,5,49432,0.008017652,0.046438516
EF,Class,28,pedosphaerae,1,1442,5,49432,0.008017652,0.046438516
EF,Class,28,saprospirae,1,1442,11,49426,0.039265822,0.112420785
EF,Class,28,sja,3,1442,37,49400,0.022176541,0.082077511
EF,Class,6,6,6,1442,157,49280,0.176166584,0.285068492
EF,Class,6,8,1,1442,50,49387,0.430536167,0.531555331
EF,Class,6,acidimicrobiia,7,1442,101,49336,0.009531793,0.052605734
EF,Class,6,acidobacteria,110,1442,3046,46391,0.009617656,0.053036613
EF,Class,8,acidimicrobiia,1,1442,31,49406,0.228495637,0.340809389
EF,Class,8,actinobacteria,2,1442,53,49384,0.20095246,0.312446505
EF,Class,8,alphaproteobacteria,4,1442,123,49314,0.289918629,0.402165568
EF,Class,8,anaerolineae,1,1442,7,49430,0.016195037,0.069422025
EF,Class,8,betaproteobacteria,2,1442,54,49383,0.208511337,0.319437151
EF,Class,8,chloracidobacteria,1,1442,63,49374,0.552041124,0.638625679
EF,Class,8,ellin6529,1,1442,16,49421,0.077881819,0.170079127
EF,Class,8,gammaproteobacteria,2,1442,19,49418,0.016925899,0.070316038
EF,Class,8,iii1,12,1442,395,49042,0.368438969,0.476882802
EF,Class,acidimicrobiia,acidimicrobiia,5,1442,79,49358,0.027959842,0.092964261
EF,Class,acidimicrobiia,acidobacteriia,5,1442,38,49399,0.000756212,0.011071244
EF,Class,acidimicrobiia,actinobacteria,3,1442,215,49222,0.875687564,0.907628521
EF,Class,acidimicrobiia,alphaproteobacteria,26,1442,338,49099,2.90E-06,6.52E-05
EF,Class,acidimicrobiia,bacilli,2,1442,22,49415,0.025220033,0.088655955
EF,Class,acidimicrobiia,betaproteobacteria,6,1442,96,49341,0.022395872,0.082077511
EF,Class,acidimicrobiia,c6,1,1442,6,49431,0.011794662,0.058387764
EF,Class,acidimicrobiia,chloracidobacteria,5,1442,102,49335,0.078249662,0.170079127
EF,Class,acidimicrobiia,chthonomonadetes,1,1442,9,49428,0.026709547,0.090485029
EF,Class,acidimicrobiia,clostridia,1,1442,9,49428,0.026709547,0.090485029
EF,Class,acidimicrobiia,cytophagia,1,1442,21,49416,0.124059902,0.227481042
EF,Class,acidimicrobiia,deltaproteobacteria,6,1442,225,49212,0.484854469,0.579187618
EF,Class,acidimicrobiia,ellin6529,1,1442,52,49385,0.450397784,0.549363468
EF,Class,acidimicrobiia,elusimicrobia,3,1442,37,49400,0.022176541,0.082077511
EF,Class,acidimicrobiia,gammaproteobacteria,1,1442,75,49362,0.646934947,0.719297733
EF,Class,acidimicrobiia,gemmatimonadetes,4,1442,76,49361,0.071271785,0.161613214
EF,Class,acidimicrobiia,opitutae,1,1442,25,49412,0.164537319,0.273402631
EF,Class,acidimicrobiia,pauc37f,2,1442,5,49432,0.000236975,0.004298384
EF,Class,acidimicrobiia,pedosphaerae,4,1442,45,49392,0.009745877,0.053155161
EF,Class,acidimicrobiia,phycisphaerae,2,1442,61,49376,0.26289258,0.376122092
EF,Class,acidimicrobiia,planctomycetia,3,1442,157,49280,0.675180693,0.74375705
EF,Class,acidimicrobiia,s085,1,1442,16,49421,0.077881819,0.170079127
EF,Class,acidimicrobiia,saprospirae,5,1442,74,49363,0.021022793,0.078710462
EF,Class,acidimicrobiia,solibacteres,5,1442,59,49378,0.007362203,0.043702005
EF,Class,acidimicrobiia,sphingobacteriia,3,1442,37,49400,0.022176541,0.082077511
EF,Class,acidimicrobiia,thermoleophilia,12,1442,187,49250,0.003520991,0.031595484
EF,Class,acidimicrobiia,tk10,3,1442,57,49380,0.084664149,0.180047707
EF,Class,acidimicrobiia,unassigned,5,1442,114,49323,0.116895091,0.218121476
EF,Class,acidimicrobiia,verrucomicrobiae,2,1442,31,49406,0.060784473,0.146388252
EF,Class,acidobacteriia,actinobacteria,2,1442,93,49344,0.512208582,0.603646288
EF,Class,acidobacteriia,alphaproteobacteria,6,1442,281,49156,0.714513091,0.776541031
EF,Class,acidobacteriia,bacilli,2,1442,10,49427,0.002548231,0.026881153
EF,Class,acidobacteriia,betaproteobacteria,1,1442,59,49378,0.516643934,0.607509432
EF,Class,acidobacteriia,chloracidobacteria,2,1442,52,49385,0.193460516,0.304264841
EF,Class,acidobacteriia,chloroflexi,1,1442,9,49428,0.026709547,0.090485029
EF,Class,acidobacteriia,da052,2,1442,26,49411,0.039091188,0.112418596
EF,Class,acidobacteriia,gammaproteobacteria,1,1442,61,49376,0.534573752,0.623308486
EF,Class,acidobacteriia,gemmatimonadetes,2,1442,46,49391,0.150199345,0.257355996
EF,Class,acidobacteriia,pedosphaerae,1,1442,80,49357,0.681493831,0.749101356
EF,Class,acidobacteriia,rb25,2,1442,6,49431,0.000463633,0.007555302
EF,Class,acidobacteriia,saprospirae,2,1442,75,49362,0.374733887,0.481692646
EF,Class,acidobacteriia,solibacteres,10,1442,146,49291,0.003821035,0.033553411
EF,Class,acidobacteriia,spartobacteria,1,1442,59,49378,0.516643934,0.607509432
EF,Class,acidobacteriia,thermoleophilia,8,1442,86,49351,0.000915722,0.012659558
EF,Class,acidobacteriia,tk10,1,1442,22,49415,0.133943888,0.238772741
EF,Class,actinobacteria,actinobacteria,5,1442,278,49159,0.823326338,0.866622816
EF,Class,actinobacteria,alphaproteobacteria,13,1442,618,48819,0.864053743,0.898161971
EF,Class,actinobacteria,betaproteobacteria,3,1442,192,49245,0.81410692,0.858967672
EF,Class,actinobacteria,chloracidobacteria,2,1442,177,49260,0.892373797,0.920880852
