Taxa	ClimateZone	nTaxa	degree	between	close	eigenv	Kingdom	Phylum	Class	Order	Family	Genus	Species
Taxa617	ET	114	0.0119469026548673	0.0150521491782554	1.88721494322295	0.401402123583027	k__Bacteria	p__Acidobacteria	c__iii1-8	o__SJA-36	f__	g__	s__
Taxa617	Dwc	114	0.0169295883031935	0.0371915022261309	4.28307887165229	0.00233923758667813	k__Bacteria	p__Acidobacteria	c__iii1-8	o__SJA-36	f__	g__	s__
Taxa617	BSh	114	0.0206489675516224	0.0487673830594185	2.2066822515929	0.00234035586438565	k__Bacteria	p__Acidobacteria	c__iii1-8	o__SJA-36	f__	g__	s__
Taxa617	Aw	114	0.0165191740412979	0.0515486725663717	2.8135787589384	0.00299133306119062	k__Bacteria	p__Acidobacteria	c__iii1-8	o__SJA-36	f__	g__	s__
Taxa617	Dfa	114	0.00235988200589971	0	3.70590262043596	6.40013983955642e-08	k__Bacteria	p__Acidobacteria	c__iii1-8	o__SJA-36	f__	g__	s__
Taxa617	Dwb	114	0.0170183798502383	0.0109403870465817	2.62928304210639	0.0120270930137077	k__Bacteria	p__Acidobacteria	c__iii1-8	o__SJA-36	f__	g__	s__
Taxa617	Csb	114	0.0182890855457227	0.0451959544879899	6.03955841928054	0.000459952255627496	k__Bacteria	p__Acidobacteria	c__iii1-8	o__SJA-36	f__	g__	s__
Taxa618	Dwb	114	0.0188534051558292	0.0191144945858297	1.78101288045766	0.00997326167213293	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Aw	114	0.0116653258246179	0.0251623376623377	98.7806933772769	4.38206680351781e-05	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Cfb	114	0.0309734513274336	0.0406921618204804	4.21493352889315	0.00269920740019996	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Am	114	0.0289621882542237	0.105117227904839	9.9204485069179	0.0163925557694895	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Cfa	114	0.0182522123893805	0.0120496207332491	4.72005029228387	0.0126356301496378	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Csb	114	0.0156168662155128	0.0220495277757121	2.65484497316401	0.224538506508638	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Cwb	114	0.0154867256637168	0.024087953765577	5.69027996908045	0.0090115096218031	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	ET	114	0.0243362831858407	0.0913400758533502	3.35605756832819	0.0635667893647159	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Dfa	114	0.00419189566837448	8.31725331026682e-06	5.56511629792981	0.0522713819151392	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Dwc	114	0.00752212389380531	0.00710335018963338	7.46861311665497	0.000253055110571344	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Af	114	0.021783526208305	0.0653384226393076	4.15745430634852	0.00767417622046949	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Dfc	114	0.016301816488123	0.0268564109388516	2.73853299856154	0.00133595820751311	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	BSh	114	0.0153165418652144	0.0111044928522805	320.54441181018	0.105339669911625	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	Dfb	114	0.023754075454122	0.0362798589393839	4.34215184601619	0.0080992017457898	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa618	BSk	114	0.0101137800252844	0.00550839804948528	1.97980250283883	0.0262067906907402	k__Bacteria	p__Acidobacteria	c__DA052	o__Ellin6513	f__	g__	s__
Taxa619	BWh	114	0.0136331021286773	0.00548826323162606	2.06758996039683	8.99069430276408e-06	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	ET	114	0.0191150442477876	0.028204804045512	16.4967432852387	0.0538582377101108	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Aw	114	0.0204646017699115	0.035319216182048	3.38157409593568	0.123468919180781	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Csb	114	0.0255075481520042	0.0715308247192682	2.93483175453036	0.000169671232790161	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Cfa	114	0.0247787610619469	0.0261694058154235	4.02733358105127	0.0493211639918285	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Dwc	114	0.0101769911504425	0.00421934260429836	10.3115970187265	0.00307012698976766	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Dfa	114	0.00156168662155128	0	3.49887522011993	4.12447326635143e-18	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	BSk	114	0.0246856078248719	0.0657645219242797	2.79995760790526	2.17189287564944e-05	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Cfb	114	0.0208224882873503	0.0397672343273593	5.24265672523858	0.0136193006439446	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Af	114	0.0194690265486726	0.0272597977243995	14.7441291840192	0.194970052571434	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Dwb	114	0.0199115044247788	0.0481095922882427	4.74730818609105	0.000392203037552993	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Dfb	114	0.0199115044247788	0.0371859197218711	4.09797185911709	1.60572733950426e-05	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa619	Dfc	114	0.0398230088495575	0.130025284450063	3.46956443678354	0.00743100090721383	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__	s__
Taxa62	BWh	114	0.0128380904898417	0.00876943074375456	2.80246432709567	0.00113972540515014	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Csa	114	0.0102542491923023	0.00115385387193225	5.65593266092282	0.000331490011277723	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Am	114	0.0323201231242786	0.0120650799758149	2.70128331639769	0.230908727830626	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	BSh	114	0.0252844500632111	0.0601679609897056	3.28804890553257	6.3316468945203e-05	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	BSk	114	0.0203924586379377	0.031990325949541	2.89257931359201	0.000191554223247529	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Cfb	114	0.0260281103591879	0.075481520041645	8.31304159873045	0.061364631260105	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Dfb	114	0.013014055179594	0.0235368483676657	4.87723447653535	0.0268283260876254	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	BWk	114	0.0122332118688183	0.000508942515059121	2.95075344501452	0.00298635977599101	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Af	114	0.0147492625368732	0.031078803202697	3.71107221231062	0.11910087989148	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Cwb	114	0.0187610619469027	0.0079582806573957	3.13425317774985	0.00407787035815605	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Dfc	114	0.00884955752212389	0.018857985672145	5.24412203346234	0.0179409471886335	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Csb	114	0.0165929203539823	0.0420156447534766	13.1658965538435	0.00142085649922283	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Aw	114	0.0140117994100295	0.0354113990729035	4.77983107235371	0.00362837239949852	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Cfa	114	0.0265486725663717	0.0237305099030763	4.79432240639423	0.0102248738010467	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Dwc	114	0.0144810941271118	0.0123549017354327	3.44324951102671	0.00294885072686379	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa62	Dfa	114	0.0154867256637168	0.0129319426885799	3.9413542863827	0.000726622901609404	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa620	BSk	114	0.0282505105513955	0.0513955071477195	5.03843965583124	0.0307352954742819	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Cfb	114	0.0304818092428712	0.0437210282343026	3.66170699788605	0.119739007807598	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Dfa	114	0.0203924586379377	0.0188877590281977	5.02863237136689	0.0345126004253117	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	EF	114	0.0190399570930544	0.0291728920047504	2.63117889483462	0.0035558340226821	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Cfa	114	0.0139064475347661	0.00791267834567455	6.33627738505241	1.9908893544967e-08	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Dwb	114	0.00605496040987424	0.00940681349391177	3.74125781854054	1.22784240349398e-06	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Csb	114	0.0195621797857476	0.018297957282587	3.92722918876086	0.000354119035920032	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Aw	114	0.013716814159292	0.0457253476611884	9.3817281753271	0.0243739701622385	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	ET	114	0.0229283990345937	0.0350821744627054	7.83648268632328	0.00116618701152517	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Dfc	114	0.0255075481520042	0.0669294266379118	4.22019138848708	0.0509331309256196	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Af	114	0.0164348925410872	0.0172701824092469	3.48742231926591	0.0125637336084563	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Cwb	114	0.00849557522123894	0.00764222503160556	14.187659409475	0.0683419705680024	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Dfb	114	0.0204646017699115	0.0359809576485461	3.52123514847993	0.126992100900589	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa620	Dwc	114	0.0417193426042984	0.0818696947805671	5.1132903874999	0.0840887573841142	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__N1423WL	f__	g__	s__
Taxa621	BWh	114	0.0125188862508094	0.00134901791495791	2.28488182829628	0.00856623603628935	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Csa	114	0.0046752379362164	0	5.57727311856826	0.0100047271510813	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Dfa	114	0.0274336283185841	0.0371918457648546	27.7874401455053	0.0156885990479752	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Af	114	0.0254867256637168	0.0288305941845765	3.4636465604245	0.0288433495722361	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Am	114	0.0251513740102469	0.0520244194557189	3.2337116510904	0.00240799012212555	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Aw	114	0.0152409046214356	0.0231335159432505	3.05784349275869	0.0111138230531135	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	BSh	114	0.0167836435764419	0.0225489341296482	4.55056071270984	9.26606854890152e-05	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Cfb	114	0.017178552837064	0.0339387967576411	7.24617749211595	0.0382917905351416	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Csb	114	0.0121099208197485	0.00310233548472952	1.37358466082328	0.230109633134919	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	BSk	114	0.0166371681415929	0.013558786346397	2.87320639339847	3.81447119061652e-05	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Dwc	114	0.0265486725663717	0.0409216784058756	3.97464779387638	0.142803401540472	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Dfb	114	0.0163376446562287	0.0103568997374307	3.4970512449158	0.0839483278918317	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Dfc	114	0.0238553289726818	0.0733386467322597	4.22732620852683	0.0065220635807694	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	BWk	114	0	0		1.67131843096318e-17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	ET	114	0.0223567768979972	0.0313976312462572	2.76079656279828	0.00167254059694613	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Dwb	114	0.00829646017699115	0.00240992414664981	7.48247995662799	0.117057555406405	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	EF	114	0.0176991150442478	0.0336645720234997	2.09351748468218	0.0405654396315051	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Cfa	114	0.0224642614023145	0.0176261791306039	10.0003430391919	0.00105087220969269	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa621	Cwb	114	0.0107458912768647	0.00266389741737403	8.52905209549945	2.0393135631265e-07	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia	s__
Taxa622	Cfa	114	0.0190605854322668	0.0265669065447827	6.7345519888541	0.0124135279550579	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Csb	114	0.0101769911504425	0.00197534766118837	6.11908891692641	0.0425015703002057	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Dfc	114	0.00728787090057262	0.0194838997545921	5.51665323898011	0.000434287890376744	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Af	114	0.0217216411906677	0.0331571083783473	3.02956362008614	0.0112486468110396	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Am	114	0.0277286135693215	0.0400231774125579	3.15040468439804	0.0489049352081689	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Dwb	114	0.0109565950273915	0.00458280657395702	4.29345568180987	1.33955460475912e-05	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Aw	114	0.0228225430833722	0.0450212921684743	4.01313562435741	0.000640171057851947	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Dfb	114	0.0103244837758112	0.00304203539823009	3.07104558547854	0.00156764133812843	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Dwc	114	0.0152855993563958	0.00544477646247558	2.97344712567128	0.00026981665572735	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Dfa	114	0.0273914875684787	0.0301833122629583	6.10046785657573	0.000423980850398167	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	ET	114	0.0244416350611041	0.0465504785985191	3.80392728773277	0.0203285975604166	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa622	Cfb	114	0.0080450522928399	0.00478393288127801	12.6248639385119	0.00116228842698532	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__HTCC2089	g__	s__
Taxa623	BSk	114	0.0134170710819298	0.00783512091676522	1.99536710146788	0.0114372341867967	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	ET	114	0.0305309734513274	0.0723609355246523	2.87071076112317	0.0117026465876787	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Dwc	114	0.0294985250737463	0.0604298356510746	3.89872269668343	0.00189802679270549	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Csb	114	0.0188790560471976	0.0445533080488833	2.70746974002001	1.20398071858416e-05	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Dwb	114	0.0172333488588728	0.0135238538824938	5.98205077714803	3.22988099539465e-05	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	EF	114	0.0265486725663717	0.0570480404551201	2.62509678764153	0.0446681331557786	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Af	114	0.0221238938053097	0.0273651495996629	5.68230016891832	0.082540128084547	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Dfb	114	0.0185840707964602	0.0172250316055626	4.40874751542972	0.0155284271222879	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Dfc	114	0.00829646017699115	0.013412610619469	2.78350275603694	0.00249637911630484	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Cfb	114	0.032274856845393	0.0325165464415855	3.87846706957121	0.357887950309004	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Cfa	114	0.0102468560782487	0.00221238938053097	5.19133404998488	0.000370762172109242	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Aw	114	0.0208596713021492	0.0467536572150984	5.61535681801275	0.0119445583016469	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa623	Dfa	114	0.0138274336283186	0.0355463811630847	79.2930625759217	0.00142277423527643	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Ellin5290	f__	g__	s__
Taxa624	BSh	114	0.0188053097345133	0.0508322798145807	7.72241124457491	0.0162517924752434	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	BSk	114	0.021913190054783	0.0226356029137319	2.75788203953519	0.129569448618593	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Dfb	114	0.0216814159292035	0.040447218710493	3.45572202392167	0.0180088399336252	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	ET	114	0.011572498298162	0.015377321793251	3.03538046503972	0.0208881985292484	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Dfc	114	0.0135693215339233	0.0326801517067004	3.10868086381847	0.000205205327412885	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Dfa	114	0.0109734513274336	0.0173451327433628	10.1012315662204	0.0124067809174368	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Dwb	114	0.0117994100294985	0.0039858126141312	2.72973904655977	0.0226631281127791	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Cfa	114	0.0137659783677483	0.0247225733951398	9.04905428167671	1.99000956220736e-05	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Dwc	114	0.00991150442477876	0.00669405815423515	12.2865722319049	0.000368647847859952	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Aw	114	0.0198352151357949	0.0409183050699682	3.32284398744155	0.0294264615693796	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Cfb	114	0.0258679373723622	0.0396042011086259	5.31077788011242	0.000940323350685041	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Af	114	0.0247787610619469	0.0616071428571429	3.22701771911174	0.105106065595628	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Csb	114	0.0194690265486726	0.0562895069532238	4.10337474268733	0.0130978724155019	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa624	Am	114	0.0269334359368988	0.0495451547298412	3.46601618000052	0.0198905143563154	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	s__
Taxa625	Am	114	0.0109565950273915	0.0128303533802902	3.28037801291759	0.00199405384510728	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	BSh	114	0.012220817530552	0.0237116970682078	1.64044373213363	0.0157868974975808	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	BWk	114	0.00589970501474926	0	2.96721341446955	6.88553096007502e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	BSk	114	0.0197103781174578	0.0173327778416274	3.60559508833818	0.00170764472612187	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Dfc	114	0.0128720836685438	0.0202491092977819	7.96916108902765	0.000265334768239125	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Cwb	114	0.0103244837758112	0.00490412979351032	17.0056910662758	0.229140262197868	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	EF	114	0.0225816295392127	0.0260473429530494	2.73844159809389	0.00724005087912985	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Dfa	114	0.00260281103591879	0	5.49475102599612	0.0588235294117647	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Dwb	114	0.0162241887905605	0.0369872875403849	3.1894291196459	0.00586902191298598	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Af	114	0.0151706700379267	0.0551291312985371	3.37119542411703	1.11902201907583e-05	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Aw	114	0.0160398230088496	0.027003002528445	2.91673020135526	0.0057268808718854	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Cfb	114	0.00362027353177796	0	6.63632118476008	0.0414906579526991	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Dfb	114	0.00589970501474926	0.00119837758112094	2.37523485791451	2.9576514298831e-07	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Dwc	114	0.0176991150442478	0.0118125790139064	4.14454914882373	0.0143257356360618	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	Cfa	114	0.0160398230088496	0.0109533027812895	5.08192877486978	0.016804819230837	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa625	ET	114	0.0213430504945341	0.0386331523759946	3.16864278850573	0.00412810108668313	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
