"level","from","to","No of ClimateZones","ClimateZones"
"Family","auto67_4w","mycobacteriaceae",1,"Cfa"
"Family","41b","htcc2089",1,"Cfa"
"Family","gemmatimonadaceae","myxococcaceae",1,"Cfa"
"Family","ellin5301","ud5",1,"Cfa"
"Family","chthoniobacteraceae","paenibacillaceae",1,"Cfa"
"Family","ellin517","microbacteriaceae",1,"Cfa"
"Family","nakamurellaceae","planctomycetaceae",1,"Cfa"
"Family","fimbriimonadaceae","kineosporiaceae",1,"Cfa"
"Family","streptomycetaceae","streptomycetaceae",1,"Cfa"
"Family","fimbriimonadaceae","htcc2089",1,"Cfa"
"Family","ellin5301","fimbriimonadaceae",1,"Cfa"
"Family","caulobacteraceae","piscirickettsiaceae",1,"Cfa"
"Family","polyangiaceae","pseudonocardiaceae",1,"Cfa"
"Family","alicyclobacillaceae","micrococcaceae",1,"Cfa"
"Family","saprospiraceae","ud5",1,"Cfa"
"Family","isosphaeraceae","xanthomonadaceae",1,"Cfb"
"Family","methylocystaceae","rhizobiaceae",1,"Cfb"
"Family","hyphomonadaceae","leptospirillaceae",1,"Cfb"
"Family","mariprofundaceae","sphingomonadaceae",1,"Cfb"
"Family","methylocystaceae","xanthomonadaceae",1,"Cfb"
"Family","leptospirillaceae","xanthomonadaceae",1,"Cfb"
"Family","comamonadaceae","methylocystaceae",1,"Cfb"
"Family","leptospirillaceae","opitutaceae",1,"Cfb"
"Family","polyangiaceae","solirubrobacteraceae",1,"Cfb"
"Family","micrococcaceae","pirellulaceae",1,"Cfb"
"Family","geobacteraceae","nocardioidaceae",1,"Cfb"
"Family","conexibacteraceae","kineosporiaceae",1,"Cfb"
"Family","dolo_23","mb2424",1,"Cfb"
"Family","myxococcaceae","piscirickettsiaceae",1,"Cfb"
"Family","koribacteraceae","nakamurellaceae",1,"Cfb"
"Family","ellin517","nakamurellaceae",1,"Cfb"
"Family","bradyrhizobiaceae","mb2424",1,"Cfb"
"Family","ellin517","planococcaceae",1,"Cfb"
"Family","ellin5301","gemmatimonadaceae",1,"Cfb"
"Family","10","opb35",1,"Cfb"
"Family","comamonadaceae","ellin515",1,"Cfb"
"Family","chthoniobacteraceae","methylocystaceae",1,"Cfb"
"Family","10","mycobacteriaceae",1,"Cfb"
"Family","opitutaceae","ud5",1,"Cfb"
"Family","erythrobacteraceae","geobacteraceae",1,"Cfb"
"Family","micrococcaceae","oxalobacteraceae",1,"Cfb"
"Family","chthonomonadaceae","micrococcaceae",1,"Cfb"
"Family","ellin5301","haliangiaceae",1,"Cfb"
"Family","ellin517","streptomycetaceae",1,"Cfb"
"Family","dolo_23","erythrobacteraceae",1,"Cfb"
"Family","erythrobacteraceae","kouleothrixaceae",1,"Cfb"
"Family","12","12",1,"Cfb"
"Family","iamiaceae","solibacteraceae",1,"Cfb"
"Family","sporichthyaceae","ud5",1,"Cfb"
"Family","isosphaeraceae","sporichthyaceae",1,"Cfb"
"Family","frankiaceae","sinobacteraceae",1,"Cfb"
"Family","ellin5301","frankiaceae",1,"Cfb"
"Family","41b","bdellovibrionaceae",1,"Cfb"
"Family","ellin5301","ellin5301",1,"Cfb"
"Family","geodermatophilaceae","mb2424",1,"Cfb"
"Family","geodermatophilaceae","planococcaceae",1,"Cfb"
"Family","clostridiaceae","geodermatophilaceae",1,"Cfb"
"Family","paenibacillaceae","sphingomonadaceae",1,"Cfb"
"Family","micrococcaceae","paenibacillaceae",1,"Cfb"
"Family","ellin517","ellin517",1,"Cfb"
"Family","bryobacteraceae","fimbriimonadaceae",1,"Cfb"
"Family","fimbriimonadaceae","streptomycetaceae",1,"Cfb"
"Family","pseudonocardiaceae","pseudonocardiaceae",1,"Cfb"
"Family","alicyclobacillaceae","ellin517",1,"Cfb"
"Family","alicyclobacillaceae","pseudonocardiaceae",1,"Cfb"
"Family","a4b","alicyclobacillaceae",1,"Cfb"
"Family","haliangiaceae","microbacteriaceae",1,"Csa"
"Family","conexibacteraceae","ellin6075",1,"Csa"
"Family","erythrobacteraceae","geodermatophilaceae",1,"Csa"
"Family","alicyclobacillaceae","nocardioidaceae",1,"Csa"
"Family","cytophagaceae","nakamurellaceae",1,"Csb"
"Family","mariprofundaceae","opitutaceae",1,"Csb"
"Family","eb1017","saprospiraceae",1,"Csb"
"Family","microbacteriaceae","ud5",1,"Csb"
"Family","a4b","hyphomonadaceae",1,"Csb"
"Family","c111","syntrophobacteraceae",1,"Csb"
"Family","mb2424","rhizobiaceae",1,"Csb"
"Family","bryobacteraceae","syntrophobacteraceae",1,"Csb"
"Family","bryobacteraceae","chthoniobacteraceae",1,"Csb"
"Family","intrasporangiaceae","planctomycetaceae",1,"Csb"
"Family","gemmatimonadaceae","micrococcaceae",1,"Csb"
"Family","ellin517","pseudomonadaceae",1,"Csb"
"Family","acidobacteriaceae","leptospiraceae",1,"Csb"
"Family","opb35","rhodobiaceae",1,"Csb"
"Family","acidobacteriaceae","opb35",1,"Csb"
"Family","mb2424","piscirickettsiaceae",1,"Csb"
"Family","iamiaceae","mariprofundaceae",1,"Csb"
"Family","bdellovibrionaceae","micromonosporaceae",1,"Csb"
"Family","bacillaceae","ellin517",1,"Csb"
"Family","cytophagaceae","ud5",1,"Csb"
"Family","chthoniobacteraceae","mariprofundaceae",1,"Csb"
"Family","bryobacteraceae","nocardioidaceae",1,"Csb"
"Family","hyphomonadaceae","verrucomicrobiaceae",1,"Csb"
"Family","planococcaceae","xanthomonadaceae",1,"Csb"
"Family","c111","myxococcaceae",1,"Csb"
"Family","clostridiaceae","nannocystaceae",1,"Csb"
"Family","mycobacteriaceae","ud5",1,"Csb"
"Family","caulobacteraceae","opb35",1,"Csb"
"Family","bacillaceae","gemmatimonadaceae",1,"Csb"
"Family","bacillaceae","saprospiraceae",1,"Csb"
"Family","ellin6075","oxalobacteraceae",1,"Csb"
"Family","microbacteriaceae","polyangiaceae",1,"Csb"
"Family","ellin517","solirubrobacteraceae",1,"Csb"
"Family","piscirickettsiaceae","solirubrobacteraceae",1,"Csb"
"Family","streptomycetaceae","verrucomicrobiaceae",1,"Csb"
"Family","intrasporangiaceae","kineosporiaceae",1,"Csb"
"Family","caulobacteraceae","mariprofundaceae",1,"Csb"
"Family","microbacteriaceae","nannocystaceae",1,"Csb"
"Family","microbacteriaceae","oxalobacteraceae",1,"Csb"
"Family","ellin515","micromonosporaceae",1,"Csb"
"Family","erythrobacteraceae","solirubrobacteraceae",1,"Csb"
"Family","acidobacteriaceae","geobacteraceae",1,"Csb"
"Family","comamonadaceae","opb35",1,"Csb"
"Family","chthoniobacteraceae","frankiaceae",1,"Csb"
"Family","clostridiaceae","frankiaceae",1,"Csb"
"Family","10","41b",1,"Csb"
"Family","clostridiaceae","gemmatimonadaceae",1,"Csb"
"Family","gemmatimonadaceae","intrasporangiaceae",1,"Csb"
"Family","c111","cytophagaceae",1,"Csb"
"Family","bradyrhizobiaceae","ellin5301",1,"Csb"
"Family","acetobacteraceae","opb35",1,"Csb"
"Family","acetobacteraceae","hyphomonadaceae",1,"Csb"
"Family","acetobacteraceae","bacillaceae",1,"Csb"
"Family","bacillaceae","paenibacillaceae",1,"Csb"
"Family","paenibacillaceae","streptomycetaceae",1,"Csb"
"Family","fimbriimonadaceae","leptospirillaceae",1,"Csb"
"Family","ellin515","fimbriimonadaceae",1,"Csb"
"Family","fimbriimonadaceae","kouleothrixaceae",1,"Csb"
"Family","nannocystaceae","opitutaceae",1,"Csb"
"Family","alicyclobacillaceae","geobacteraceae",1,"Csb"
"Family","dolo_23","nannocystaceae",1,"Cwb"
"Family","acetobacteraceae","gemmatimonadaceae",1,"Cwb"
"Family","a4b","sphingobacteriaceae",1,"Cwb"
"Family","ellin517","micrococcaceae",1,"Cwb"
"Family","nocardioidaceae","opb35",1,"Cwb"
"Family","piscirickettsiaceae","rhizobiaceae",1,"Cwb"
"Family","bdellovibrionaceae","iamiaceae",1,"Cwb"
"Family","intrasporangiaceae","kouleothrixaceae",1,"Cwb"
"Family","bradyrhizobiaceae","haliangiaceae",1,"Cwb"
"Family","isosphaeraceae","rhodobiaceae",1,"Cwb"
"Family","isosphaeraceae","verrucomicrobiaceae",1,"Cwb"
"Family","piscirickettsiaceae","planococcaceae",1,"Cwb"
"Family","iamiaceae","sinobacteraceae",1,"Cwb"
"Family","gemmatimonadaceae","isosphaeraceae",1,"Cwb"
"Family","nocardioidaceae","oxalobacteraceae",1,"Cwb"
"Family","hyphomonadaceae","oxalobacteraceae",1,"Cwb"
"Family","auto67_4w","solirubrobacteraceae",1,"Cwb"
"Family","mariprofundaceae","solirubrobacteraceae",1,"Cwb"
"Family","bradyrhizobiaceae","streptomycetaceae",1,"Cwb"
"Family","acetobacteraceae","alicyclobacillaceae",1,"Cwb"
"Family","kineosporiaceae","syntrophobacteraceae",1,"Dfa"
"Family","rhodobiaceae","xanthomonadaceae",1,"Dfa"
"Family","flavobacteriaceae","hyphomonadaceae",1,"Dfa"
"Family","mb2424","microbacteriaceae",1,"Dfa"
"Family","bryobacteraceae","sphingomonadaceae",1,"Dfa"
"Family","fimbriimonadaceae","ud5",1,"Dfa"
"Family","mariprofundaceae","nocardioidaceae",1,"Dfa"
"Family","kouleothrixaceae","mariprofundaceae",1,"Dfa"
"Family","eb1017","piscirickettsiaceae",1,"Dfa"
"Family","micromonosporaceae","nannocystaceae",1,"Dfa"
"Family","acetobacteraceae","micromonosporaceae",1,"Dfa"
"Family","myxococcaceae","opb35",1,"Dfa"
"Family","bradyrhizobiaceae","gaiellaceae",1,"Dfa"
"Family","bradyrhizobiaceae","mariprofundaceae",1,"Dfa"
"Family","c111","nitrospiraceae",1,"Dfa"
"Family","a4b","htcc2089",1,"Dfa"
"Family","ellin5301","kineosporiaceae",1,"Dfa"
"Family","10","leptospirillaceae",1,"Dfa"
"Family","bacillaceae","isosphaeraceae",1,"Dfa"
"Family","a4b","geobacteraceae",1,"Dfa"
"Family","dolo_23","micromonosporaceae",1,"Dfa"
"Family","comamonadaceae","geobacteraceae",1,"Dfa"
"Family","streptomycetaceae","xanthomonadaceae",1,"Dfa"
"Family","erythrobacteraceae","intrasporangiaceae",1,"Dfa"
"Family","conexibacteraceae","nitrospiraceae",1,"Dfa"
"Family","acidobacteriaceae","micromonosporaceae",1,"Dfa"
"Family","frankiaceae","pseudonocardiaceae",1,"Dfa"
"Family","frankiaceae","mariprofundaceae",1,"Dfa"
"Family","koribacteraceae","ud5",1,"Dfa"
"Family","acetobacteraceae","mariprofundaceae",1,"Dfa"
"Family","micrococcaceae","micromonosporaceae",1,"Dfa"
"Family","fimbriimonadaceae","nitrospiraceae",1,"Dfa"
"Family","mb2424","pseudonocardiaceae",1,"Dfa"
"Family","alicyclobacillaceae","ellin5301",1,"Dfa"
"Family","frankiaceae","planctomycetaceae",1,"Dfb"
"Family","alicyclobacillaceae","clostridiaceae",1,"Dfb"
"Family","flavobacteriaceae","ud5",1,"Dfb"
"Family","flavobacteriaceae","solirubrobacteraceae",1,"Dfb"
"Family","opitutaceae","saprospiraceae",1,"Dfb"
"Family","haliangiaceae","saprospiraceae",1,"Dfb"
"Family","eb1017","rhodobiaceae",1,"Dfb"
"Family","acidobacteriaceae","micrococcaceae",1,"Dfb"
"Family","leptospiraceae","xanthomonadaceae",1,"Dfb"
"Family","flavobacteriaceae","opb35",1,"Dfb"
"Family","a4b","piscirickettsiaceae",1,"Dfb"
"Family","gemmatimonadaceae","solirubrobacteraceae",1,"Dfb"
"Family","nakamurellaceae","syntrophobacteraceae",1,"Dfb"
"Family","nakamurellaceae","sphingomonadaceae",1,"Dfb"
"Family","intrasporangiaceae","nakamurellaceae",1,"Dfb"
"Family","leptospiraceae","nakamurellaceae",1,"Dfb"
"Family","kouleothrixaceae","ud5",1,"Dfb"
"Family","geobacteraceae","myxococcaceae",1,"Dfb"
"Family","bdellovibrionaceae","hyphomonadaceae",1,"Dfb"
"Family","ellin515","htcc2089",1,"Dfb"
"Family","dolo_23","planococcaceae",1,"Dfb"
"Family","iamiaceae","planococcaceae",1,"Dfb"
"Family","planococcaceae","sinobacteraceae",1,"Dfb"
"Family","geobacteraceae","planococcaceae",1,"Dfb"
"Family","10","kineosporiaceae",1,"Dfb"
"Family","ellin515","kouleothrixaceae",1,"Dfb"
"Family","ellin5301","rhodobiaceae",1,"Dfb"
"Family","mycobacteriaceae","opb35",1,"Dfb"
"Family","auto67_4w","nakamurellaceae",1,"Dfb"
"Family","clostridiaceae","saprospiraceae",1,"Dfb"
"Family","myxococcaceae","oxalobacteraceae",1,"Dfb"
"Family","chthonomonadaceae","rhodospirillaceae",1,"Dfb"
"Family","chthonomonadaceae","kouleothrixaceae",1,"Dfb"
"Family","polyangiaceae","solibacteraceae",1,"Dfb"
"Family","acetobacteraceae","streptomycetaceae",1,"Dfb"
"Family","bdellovibrionaceae","streptomycetaceae",1,"Dfb"
"Family","intrasporangiaceae","rhodospirillaceae",1,"Dfb"
"Family","nitrospiraceae","streptomycetaceae",1,"Dfb"
"Family","c111","microbacteriaceae",1,"Dfb"
"Family","erythrobacteraceae","micrococcaceae",1,"Dfb"
"Family","10","frankiaceae",1,"Dfb"
"Family","chitinophagaceae","mariprofundaceae",1,"Dfb"
"Family","auto67_4w","ellin5301",1,"Dfb"
"Family","geodermatophilaceae","verrucomicrobiaceae",1,"Dfb"
"Family","ellin515","paenibacillaceae",1,"Dfb"
"Family","opitutaceae","streptomycetaceae",1,"Dfb"
"Family","ellin5301","streptomycetaceae",1,"Dfc"
"Family","c111","rhodobiaceae",1,"Dfc"
"Family","ud5","xanthomonadaceae",1,"Dfc"
"Family","syntrophobacteraceae","ud5",1,"Dfc"
"Family","flavobacteriaceae","leptospiraceae",1,"Dfc"
"Family","mb2424","myxococcaceae",1,"Dfc"
"Family","iamiaceae","xanthomonadaceae",1,"Dfc"
"Family","iamiaceae","micrococcaceae",1,"Dfc"
"Family","flavobacteriaceae","rhizobiaceae",1,"Dfc"
"Family","planctomycetaceae","rhizobiaceae",1,"Dfc"
"Family","a4b","micromonosporaceae",1,"Dfc"
"Family","bacillaceae","geobacteraceae",1,"Dfc"
"Family","ellin6075","iamiaceae",1,"Dfc"
"Family","nannocystaceae","planococcaceae",1,"Dfc"
"Family","acetobacteraceae","planococcaceae",1,"Dfc"
"Family","planococcaceae","syntrophobacteraceae",1,"Dfc"
"Family","bdellovibrionaceae","ellin515",1,"Dfc"
"Family","clostridiaceae","ellin5301",1,"Dfc"
"Family","ellin5301","micrococcaceae",1,"Dfc"
"Family","ellin5301","verrucomicrobiaceae",1,"Dfc"
"Family","auto67_4w","sphingomonadaceae",1,"Dfc"
"Family","acidobacteriaceae","erythrobacteraceae",1,"Dfc"
"Family","chthonomonadaceae","haliangiaceae",1,"Dfc"
"Family","chthonomonadaceae","iamiaceae",1,"Dfc"
"Family","isosphaeraceae","solirubrobacteraceae",1,"Dfc"
"Family","auto67_4w","nitrospiraceae",1,"Dfc"
"Family","intrasporangiaceae","sporichthyaceae",1,"Dfc"
"Family","chthonomonadaceae","ellin5301",1,"Dfc"
"Family","kineosporiaceae","paenibacillaceae",1,"Dfc"
"Family","gaiellaceae","paenibacillaceae",1,"Dfc"
"Family","mariprofundaceae","paenibacillaceae",1,"Dfc"
"Family","ellin517","leptospiraceae",1,"Dfc"
"Family","micromonosporaceae","rhodobiaceae",1,"Dfc"
"Family","flavobacteriaceae","streptomycetaceae",1,"Dfc"
"Family","geobacteraceae","kouleothrixaceae",1,"Dfc"
"Family","flavobacteriaceae","nocardioidaceae",1,"Dfc"
"Family","koribacteraceae","pseudonocardiaceae",1,"Dfc"
"Family","acidobacteriaceae","pseudonocardiaceae",1,"Dfc"
"Family","gaiellaceae","saprospiraceae",1,"Dfc"
"Family","a4b","hyphomicrobiaceae",1,"Dfc"
"Family","chitinophagaceae","mb2424",1,"Dwb"
"Family","haliangiaceae","planococcaceae",1,"Dwb"
"Family","koribacteraceae","polyangiaceae",1,"Dwb"
"Family","htcc2089","sphingomonadaceae",1,"Dwb"
"Family","methylocystaceae","sphingobacteriaceae",1,"Dwb"
"Family","ellin515","leptospirillaceae",1,"Dwb"
"Family","koribacteraceae","leptospirillaceae",1,"Dwb"
"Family","sphingomonadaceae","ud5",1,"Dwb"
"Family","gaiellaceae","mb2424",1,"Dwb"
"Family","acidobacteriaceae","bdellovibrionaceae",1,"Dwb"
"Family","c111","piscirickettsiaceae",1,"Dwb"
"Family","iamiaceae","syntrophobacteraceae",1,"Dwb"
"Family","rhizobiaceae","solirubrobacteraceae",1,"Dwb"
"Family","kouleothrixaceae","opb35",1,"Dwb"
"Family","bradyrhizobiaceae","pirellulaceae",1,"Dwb"
"Family","leptospirillaceae","sphingomonadaceae",1,"Dwb"
"Family","isosphaeraceae","leptospirillaceae",1,"Dwb"
"Family","ellin5301","flavobacteriaceae",1,"Dwb"
"Family","c111","micromonosporaceae",1,"Dwb"
"Family","micromonosporaceae","piscirickettsiaceae",1,"Dwb"
"Family","kouleothrixaceae","mycobacteriaceae",1,"Dwb"
"Family","comamonadaceae","mariprofundaceae",1,"Dwb"
"Family","a4b","planctomycetaceae",1,"Dwb"
"Family","auto67_4w","pseudomonadaceae",1,"Dwb"
"Family","cytophagaceae","oxalobacteraceae",1,"Dwb"
"Family","chthoniobacteraceae","nakamurellaceae",1,"Dwb"
"Family","acidobacteriaceae","chthonomonadaceae",1,"Dwb"
"Family","geobacteraceae","streptomycetaceae",1,"Dwb"
"Family","htcc2089","solirubrobacteraceae",1,"Dwb"
"Family","planctomycetaceae","sporichthyaceae",1,"Dwb"
"Family","acetobacteraceae","sporichthyaceae",1,"Dwb"
"Family","frankiaceae","sphingobacteriaceae",1,"Dwb"
"Family","auto67_4w","frankiaceae",1,"Dwb"
"Family","41b","hyphomonadaceae",1,"Dwb"
"Family","eb1017","geodermatophilaceae",1,"Dwb"
"Family","geodermatophilaceae","rhizobiaceae",1,"Dwb"
"Family","geodermatophilaceae","koribacteraceae",1,"Dwb"
"Family","paenibacillaceae","polyangiaceae",1,"Dwb"
"Family","mb2424","micromonosporaceae",1,"Dwb"
"Family","nannocystaceae","planctomycetaceae",1,"Dwb"
"Family","chthonomonadaceae","planctomycetaceae",1,"Dwb"
"Family","polyangiaceae","streptomycetaceae",1,"Dwb"
"Family","eb1017","planococcaceae",1,"Dwb"
"Family","rhodospirillaceae","ud5",1,"Dwb"
"Family","kouleothrixaceae","micrococcaceae",1,"Dwc"
"Family","conexibacteraceae","ud5",1,"Dwc"
"Family","41b","haliangiaceae",1,"Dwc"
"Family","kineosporiaceae","rhodobiaceae",1,"Dwc"
"Family","nannocystaceae","saprospiraceae",1,"Dwc"
"Family","auto67_4w","methylocystaceae",1,"Dwc"
"Family","leptospiraceae","saprospiraceae",1,"Dwc"
"Family","opb35","solibacteraceae",1,"Dwc"
"Family","conexibacteraceae","solirubrobacteraceae",1,"Dwc"
"Family","a4b","ellin517",1,"Dwc"
"Family","gemmatimonadaceae","piscirickettsiaceae",1,"Dwc"
"Family","leptospiraceae","sinobacteraceae",1,"Dwc"
"Family","rhizobiaceae","rhodobiaceae",1,"Dwc"
"Family","haliangiaceae","nakamurellaceae",1,"Dwc"
"Family","bryobacteraceae","nakamurellaceae",1,"Dwc"
"Family","conexibacteraceae","leptospiraceae",1,"Dwc"
"Family","micromonosporaceae","ud5",1,"Dwc"
"Family","bradyrhizobiaceae","kineosporiaceae",1,"Dwc"
"Family","leptospirillaceae","syntrophobacteraceae",1,"Dwc"
"Family","nakamurellaceae","rhodospirillaceae",1,"Dwc"
"Family","flavobacteriaceae","mycobacteriaceae",1,"Dwc"
"Family","acidobacteriaceae","clostridiaceae",1,"Dwc"
"Family","erythrobacteraceae","nakamurellaceae",1,"Dwc"
"Family","gemmatimonadaceae","oxalobacteraceae",1,"Dwc"
"Family","opitutaceae","oxalobacteraceae",1,"Dwc"
"Family","micrococcaceae","solirubrobacteraceae",1,"Dwc"
"Family","bdellovibrionaceae","htcc2089",1,"Dwc"
"Family","caulobacteraceae","methylocystaceae",1,"Dwc"
"Family","acidobacteriaceae","nitrospiraceae",1,"Dwc"
"Family","frankiaceae","ud5",1,"Dwc"
"Family","41b","opb35",1,"Dwc"
"Family","auto67_4w","gemmatimonadaceae",1,"Dwc"
"Family","a4b","koribacteraceae",1,"Dwc"
"Family","ellin5301","planctomycetaceae",1,"Dwc"
"Family","conexibacteraceae","micromonosporaceae",1,"Dwc"
"Family","htcc2089","saprospiraceae",1,"Dwc"
"Family","kouleothrixaceae","streptomycetaceae",1,"Dwc"
"Family","kineosporiaceae","streptomycetaceae",1,"Dwc"
"Family","htcc2089","opitutaceae",1,"Dwc"
"Family","alicyclobacillaceae","pseudomonadaceae",1,"Dwc"
"Family","comamonadaceae","ud5",1,"EF"
"Family","pseudomonadaceae","solirubrobacteraceae",1,"EF"
"Family","microbacteriaceae","solirubrobacteraceae",1,"EF"
"Family","bryobacteraceae","ud5",1,"EF"
"Family","bryobacteraceae","ellin6075",1,"EF"
"Family","acetobacteraceae","iamiaceae",1,"EF"
"Family","acidobacteriaceae","iamiaceae",1,"EF"
"Family","cytophagaceae","iamiaceae",1,"EF"
"Family","bryobacteraceae","sphingobacteriaceae",1,"EF"
"Family","nakamurellaceae","sphingobacteriaceae",1,"EF"
"Family","acidobacteriaceae","planococcaceae",1,"EF"
"Family","geobacteraceae","solirubrobacteraceae",1,"EF"
"Family","nakamurellaceae","opitutaceae",1,"EF"
"Family","hyphomonadaceae","kouleothrixaceae",1,"EF"
"Family","clostridiaceae","leptospiraceae",1,"EF"
"Family","clostridiaceae","microbacteriaceae",1,"EF"
"Family","conexibacteraceae","erythrobacteraceae",1,"EF"
"Family","erythrobacteraceae","hyphomonadaceae",1,"EF"
"Family","erythrobacteraceae","kineosporiaceae",1,"EF"
"Family","koribacteraceae","solirubrobacteraceae",1,"EF"
"Family","auto67_4w","intrasporangiaceae",1,"EF"
"Family","polyangiaceae","sporichthyaceae",1,"EF"
"Family","41b","oxalobacteraceae",1,"EF"
"Family","gemmatimonadaceae","nakamurellaceae",1,"EF"
"Family","geodermatophilaceae","piscirickettsiaceae",1,"EF"
"Family","geodermatophilaceae","opitutaceae",1,"EF"
"Family","c111","dolo_23",1,"EF"
"Family","nakamurellaceae","pseudonocardiaceae",1,"EF"
"Family","chthoniobacteraceae","leptospiraceae",1,"ET"
"Family","gemmatimonadaceae","solibacteraceae",1,"ET"
"Family","erythrobacteraceae","myxococcaceae",1,"ET"
"Family","methylocystaceae","verrucomicrobiaceae",1,"ET"
"Family","c111","solirubrobacteraceae",1,"ET"
"Family","microbacteriaceae","micrococcaceae",1,"ET"
"Family","mariprofundaceae","micrococcaceae",1,"ET"
"Family","auto67_4w","ud5",1,"ET"
"Family","leptospiraceae","solibacteraceae",1,"ET"
"Family","a4b","leptospiraceae",1,"ET"
"Family","gemmataceae","piscirickettsiaceae",1,"ET"
"Family","piscirickettsiaceae","solibacteraceae",1,"ET"
"Family","mariprofundaceae","piscirickettsiaceae",1,"ET"
"Family","myxococcaceae","nakamurellaceae",1,"ET"
"Family","auto67_4w","bradyrhizobiaceae",1,"ET"
"Family","nocardioidaceae","ud5",1,"ET"
"Family","htcc2089","micromonosporaceae",1,"ET"
"Family","hyphomonadaceae","isosphaeraceae",1,"ET"
"Family","htcc2089","isosphaeraceae",1,"ET"
"Family","isosphaeraceae","planococcaceae",1,"ET"
"Family","bryobacteraceae","polyangiaceae",1,"ET"
"Family","planococcaceae","polyangiaceae",1,"ET"
"Family","caulobacteraceae","micromonosporaceae",1,"ET"
"Family","erythrobacteraceae","planococcaceae",1,"ET"
"Family","erythrobacteraceae","mariprofundaceae",1,"ET"
"Family","bacillaceae","piscirickettsiaceae",1,"ET"
"Family","bacillaceae","bacillaceae",1,"ET"
"Family","a4b","bacillaceae",1,"ET"
"Family","nannocystaceae","verrucomicrobiaceae",1,"ET"
"Family","clostridiaceae","mb2424",1,"ET"
"Family","clostridiaceae","oxalobacteraceae",1,"ET"
"Family","htcc2089","kineosporiaceae",1,"ET"
"Family","dolo_23","htcc2089",1,"ET"
"Family","pirellulaceae","planococcaceae",1,"ET"
"Family","nannocystaceae","nitrospiraceae",1,"ET"
"Family","bdellovibrionaceae","comamonadaceae",1,"ET"
"Family","41b","myxococcaceae",1,"ET"
"Family","fimbriimonadaceae","nannocystaceae",1,"ET"
"Family","caulobacteraceae","frankiaceae",1,"ET"
"Family","alicyclobacillaceae","oxalobacteraceae",1,"ET"
"Genus","unassigned","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","rhodoplanes","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","nitrospira","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","opitutus","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","da101","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","mycobacterium","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","kaistobacter","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","gemmatimonas","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","luteolibacter","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","phenylobacterium","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","bacillus","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","pseudonocardia","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","methylibium","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","flavisolibacter","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","pedobacter","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","gemmata","unassigned",18,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
