"level","from","to","No of ClimateZones","ClimateZones"
"Family","acetobacteraceae","beijerinckiaceae",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","beijerinckiaceae","nocardioidaceae",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","nitrospiraceae","streptomycetaceae",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","intrasporangiaceae","streptomycetaceae",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","micromonosporaceae","streptomycetaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ellin515","streptomycetaceae",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","kouleothrixaceae","streptomycetaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","comamonadaceae","polyangiaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","dolo_23","rhodospirillaceae",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","dolo_23","nocardioidaceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","nocardioidaceae","opitutaceae",11,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","pseudomonadaceae","sphingomonadaceae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","hyphomonadaceae","opitutaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ellin515","syntrophobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","hyphomicrobiaceae","rhodobiaceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","c111","ellin6075",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","micromonosporaceae","rhodospirillaceae",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","ellin5301","syntrophobacteraceae",11,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","cytophagaceae","gemmataceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","ellin6075","rb40",11,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, EF"
"Family","acidobacteriaceae","eb1003",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","gemmataceae","rhodospirillaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","chthoniobacteraceae","ellin5301",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Family","bacillaceae","pirellulaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","flavobacteriaceae","microbacteriaceae",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Family","acetobacteraceae","xanthomonadaceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ellin6075","microbacteriaceae",11,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Family","chthoniobacteraceae","verrucomicrobiaceae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","bacillaceae","haliangiaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","haliangiaceae","solirubrobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","caulobacteraceae","mb2424",11,"Af, Cfa, Cfb, Csa, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","fimbriimonadaceae","pirellulaceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","chitinophagaceae","geobacteraceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Family","acetobacteraceae","eb1003",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","eb1017","xanthobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","sphingomonadaceae","xanthobacteraceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","comamonadaceae","xanthobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","nocardioidaceae","weeksellaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","gemmataceae","rhodobiaceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","isosphaeraceae","opitutaceae",11,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","chthoniobacteraceae","rubrobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","rb40","xanthomonadaceae",11,"Af, Am, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, EF, ET"
"Family","caulobacteraceae","ellin5301",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","opitutaceae","paenibacillaceae",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","hyphomicrobiaceae","kouleothrixaceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","pseudomonadaceae","rhodobiaceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","rhizobiaceae","verrucomicrobiaceae",11,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","acidobacteriaceae","leptospiraceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","leptospiraceae","xanthomonadaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","opb35","rhodospirillaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","enterobacteriaceae","weeksellaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","enterobacteriaceae","xanthomonadaceae",11,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","aurantimonadaceae","enterobacteriaceae",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dwc, EF"
"Family","sphingobacteriaceae","xanthobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF"
"Family","dolo_23","hyphomicrobiaceae",11,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","flavobacteriaceae","pirellulaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","mariprofundaceae","sinobacteraceae",11,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","eb1003","hyphomonadaceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","10","gaiellaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","chthoniobacteraceae","nannocystaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","cytophagaceae","kouleothrixaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","bacillaceae","flavobacteriaceae",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","eb1003","rhodospirillaceae",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","opitutaceae","rhizobiaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","om27","xanthomonadaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","chthoniobacteraceae","om27",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","chitinophagaceae","nakamurellaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","nakamurellaceae","verrucomicrobiaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","nakamurellaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","gaiellaceae","nakamurellaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","mb2424","nakamurellaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","eb1017","nakamurellaceae",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomonadaceae","micromonosporaceae",11,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ellin6075","rhodobiaceae",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","eb1003","ellin6075",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","bacteriovoracaceae","rhodocyclaceae",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Family","bryobacteraceae","saprospiraceae",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","bryobacteraceae","chitinophagaceae",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","bryobacteraceae","unassigned",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","mb2424","sinobacteraceae",11,"Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","polyangiaceae","saprospiraceae",11,"Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","bryobacteraceae","verrucomicrobiaceae",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","pirellulaceae","saprospiraceae",11,"Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ellin6075","htcc2089",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","bryobacteraceae","comamonadaceae",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","ellin5301","hyphomicrobiaceae",11,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","acetobacteraceae","ellin5301",11,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin5301","xanthomonadaceae",11,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","geobacteraceae","saprospiraceae",11,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","planctomycetaceae","sphingomonadaceae",11,"Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","bryobacteraceae","ellin6075",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","bryobacteraceae","flavobacteriaceae",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","bryobacteraceae","nocardioidaceae",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","rubrobacteraceae","solirubrobacteraceae",11,"Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF"
"Family","bryobacteraceae","pseudomonadaceae",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","auto67_4w","bryobacteraceae",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","flavobacteriaceae","saprospiraceae",11,"Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","bryobacteraceae","eb1017",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","cryomorphaceae","unassigned",11,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","cryomorphaceae","hyphomicrobiaceae",11,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","cytophagaceae","saprospiraceae",11,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","kineosporiaceae","pseudonocardiaceae",11,"Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","hyphomicrobiaceae","pseudonocardiaceae",11,"Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","cryomorphaceae","saprospiraceae",11,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","aurantimonadaceae","pseudonocardiaceae",11,"Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","eb1017","iamiaceae",11,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","flavobacteriaceae","nocardioidaceae",11,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","flavobacteriaceae","xanthomonadaceae",11,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","spirochaetaceae","unassigned",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","ffch4570","unassigned",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ktedonobacteraceae","unassigned",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","entotheonellaceae","unassigned",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","12","5b",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb"
"Family","chthonomonadaceae","unassigned",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ellin515","ellin515",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","entotheonellaceae","rubrobacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","actinosynnemataceae","unassigned",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","auto67_4w","sphingobacteriaceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","burkholderiaceae","mycobacteriaceae",10,"Af, Am, Cfa, Cfb, Csa, Csb, Dfb, Dfc, Dwb, Dwc"
"Family","burkholderiaceae","rhodospirillaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","ffch4570","koribacteraceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","comamonadaceae","ellin515",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","geobacteraceae","koribacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Family","beijerinckiaceae","rubrobacteraceae",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfb, Dwc, EF"
"Family","methylocystaceae","solibacteraceae",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","bradyrhizobiaceae","rubrobacteraceae",10,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Family","conexibacteraceae","haliangiaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","isosphaeraceae","koribacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","koribacteraceae","ktedonobacteraceae",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ffch4570","solibacteraceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","haliangiaceae","haliangiaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","hyphomicrobiaceae","spirochaetaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","chthoniobacteraceae","i",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","bradyrhizobiaceae","bradyrhizobiaceae",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfb, Dwc"
"Family","acidobacteriaceae","burkholderiaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc"
"Family","burkholderiaceae","sinobacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","auto67_4w","auto67_4w",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","eb1003","solibacteraceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","eb1003","koribacteraceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","burkholderiaceae","burkholderiaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","ellin517","hyphomonadaceae",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","conexibacteraceae","xanthomonadaceae",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ellin515","ktedonobacteraceae",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","gemmataceae","hyphomicrobiaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","haliangiaceae","hyphomonadaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","eb1017","solibacteraceae",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","c111","hyphomicrobiaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","cytophagaceae","planctomycetaceae",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","mycobacteriaceae","phyllobacteriaceae",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","caulobacteraceae","pedosphaeraceae",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","eb1003","hyphomicrobiaceae",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","gemmataceae","verrucomicrobiaceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","gaiellaceae","rubrobacteraceae",10,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Family","geobacteraceae","spirochaetaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","chitinophagaceae","chthonomonadaceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","chthonomonadaceae","gaiellaceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","conexibacteraceae","conexibacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","conexibacteraceae","nannocystaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","clostridiaceae","ellin515",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Family","bradyrhizobiaceae","haliangiaceae",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfb, Dwc"
"Family","nocardioidaceae","pseudonocardiaceae",10,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Family","entotheonellaceae","solirubrobacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","micromonosporaceae","xanthobacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","burkholderiaceae","methylocystaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc"
"Family","rb40","sphingomonadaceae",10,"Af, Am, Aw, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb"
"Family","caulobacteraceae","phyllobacteriaceae",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","ellin515","gemmataceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, ET"
"Family","conexibacteraceae","rubrobacteraceae",10,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Family","entotheonellaceae","opb35",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","eb1003","ffch4570",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","bradyrhizobiaceae","pirellulaceae",10,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","ffch4570","rhodospirillaceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","planctomycetaceae","xanthomonadaceae",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","koribacteraceae","planctomycetaceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ktedonobacteraceae","pedosphaeraceae",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","pedosphaeraceae","rhodospirillaceae",10,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ellin517","haliangiaceae",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","entotheonellaceae","syntrophobacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","actinosynnemataceae","pseudonocardiaceae",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","acetobacteraceae","oxalobacteraceae",10,"Af, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","phyllobacteriaceae","sinobacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc"
"Family","c111","eb1017",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","bradyrhizobiaceae","opitutaceae",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc, ET"
"Family","opb35","syntrophobacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","auto67_4w","mycobacteriaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc"
"Family","ellin6075","methylocystaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Family","haliangiaceae","i",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Family","htcc2089","mariprofundaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfc, Dwb, ET"
"Family","nitrospiraceae","planococcaceae",10,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF"
"Family","actinosynnemataceae","planococcaceae",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Family","ellin517","solibacteraceae",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","comamonadaceae","ellin5301",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Family","microbacteriaceae","peptococcaceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Family","peptococcaceae","sphingobacteriaceae",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","10","haliangiaceae",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfc, Dwb, Dwc"
"Family","ellin6075","rubrobacteraceae",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
